xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdmxyzinterpolation,xyzdcxyzsurvname,xyzdmxyzcomparability,xyzdmxyzcomparable_spell,xyzdpxyzsi_pov_gini,xyzdpxyzsi_pov_theil,xyzdcxyzpppyear
PAK,2018,CONS,N,FALSE,HIES,1,2001-2024,.2958927,.1781637,2017
PAK,2024,CONS,N,FALSE,HIES,1,2001-2024,.3353632,.2211096,2017
PAN,1979,INC,N,FALSE,EMO,0,1979,.4874014,,2017
PAN,1989,INC,N,FALSE,EMO,1,1989,.5854873,.6425212,2017
PAN,1991,INC,N,FALSE,EMO,2,1991,.5797844,.6372105,2017
PAN,1995,INC,N,FALSE,EH,3,1995-2000,.5762895,.6321412,2017
PAN,1997,INC,N,FALSE,EH,3,1995-2000,.5811877,.6670193,2017
PAN,1998,INC,N,FALSE,EH,3,1995-2000,.5733296,.6329709,2017
PAN,1999,INC,N,FALSE,EH,3,1995-2000,.56327,.6034302,2017
PAN,2000,INC,N,FALSE,EH,3,1995-2000,.5657906,.618678,2017
PAN,2001,INC,N,FALSE,EH,4,2001-2007,.5669551,.6062245,2017
PAN,2002,INC,N,FALSE,EH,4,2001-2007,.560887,.6023947,2017
PAN,2003,INC,N,FALSE,EH,4,2001-2007,.5564637,.5854389,2017
PAN,2004,INC,N,FALSE,EH,4,2001-2007,.5477021,.5532843,2017
PAN,2005,INC,N,FALSE,EH,4,2001-2007,.5379738,.5336937,2017
PAN,2006,INC,N,FALSE,EH,4,2001-2007,.5463359,.5608901,2017
PAN,2007,INC,N,FALSE,EH,4,2001-2007,.5268422,.520945,2017
PAN,2008,INC,N,FALSE,EH,5,2008-2024,.5269296,.5695094,2017
PAN,2009,INC,N,FALSE,EH,5,2008-2024,.5177022,.5143021,2017
PAN,2010,INC,N,FALSE,EH,5,2008-2024,.5160857,.5211213,2017
PAN,2011,INC,N,FALSE,EH,5,2008-2024,.5134672,.509034,2017
PAN,2012,INC,N,FALSE,EH,5,2008-2024,.5173878,.5165649,2017
PAN,2013,INC,N,FALSE,EH,5,2008-2024,.5145574,.5006409,2017
PAN,2014,INC,N,FALSE,EH,5,2008-2024,.5046524,.4843001,2017
PAN,2015,INC,N,FALSE,EH,5,2008-2024,.5080543,.5018781,2017
PAN,2016,INC,N,FALSE,EH,5,2008-2024,.5040669,.4673642,2017
PAN,2017,INC,N,FALSE,EH,5,2008-2024,.4988425,.477035,2017
PAN,2018,INC,N,FALSE,EH,5,2008-2024,.4921132,.4630672,2017
PAN,2019,INC,N,FALSE,EH,5,2008-2024,.4983736,.4711674,2017
PAN,2021,INC,N,FALSE,EH,5,2008-2024,.5085778,.4971105,2017
PAN,2023,INC,N,FALSE,EH,5,2008-2024,.4887567,.4505355,2017
PAN,2024,INC,N,FALSE,EH,5,2008-2024,.4973354,.45672,2017
PER,1997,INC,N,FALSE,ENAHO,1,1997-1999,.5325629,.5684157,2017
PER,1998,INC,N,FALSE,ENAHO,1,1997-1999,.5511714,.6275642,2017
PER,1999,INC,N,FALSE,ENAHO,1,1997-1999,.5482069,.6022815,2017
PER,2000,INC,N,FALSE,ENAHO,2,2000-2003,.4907185,.4450127,2017
PER,2001,INC,N,FALSE,ENAHO,2,2000-2003,.5130155,.5206204,2017
PER,2002,INC,N,FALSE,ENAHO,2,2000-2003,.5356355,.5927077,2017
PER,2003,INC,N,FALSE,ENAHO,2,2000-2003,.5307956,.5822896,2017
PER,2004,INC,N,FALSE,ENAHO,3,2004-2024,.4987956,.482047,2017
PER,2005,INC,N,FALSE,ENAHO,3,2004-2024,.50449,.4886041,2017
PER,2006,INC,N,FALSE,ENAHO,3,2004-2024,.5033209,.4899266,2017
PER,2007,INC,N,FALSE,ENAHO,3,2004-2024,.5002137,.4864034,2017
PER,2008,INC,N,FALSE,ENAHO,3,2004-2024,.4748637,.4269551,2017
PER,2009,INC,N,FALSE,ENAHO,3,2004-2024,.4700601,.4156698,2017
PER,2010,INC,N,FALSE,ENAHO,3,2004-2024,.4553765,.3937098,2017
PER,2011,INC,N,FALSE,ENAHO,3,2004-2024,.4465974,.3741898,2017
PER,2012,INC,N,FALSE,ENAHO,3,2004-2024,.4444002,.3662106,2017
PER,2013,INC,N,FALSE,ENAHO,3,2004-2024,.4388272,.3547597,2017
PER,2014,INC,N,FALSE,ENAHO,3,2004-2024,.4313881,.3405858,2017
PER,2015,INC,N,FALSE,ENAHO,3,2004-2024,.4335606,.3464544,2017
PER,2016,INC,N,FALSE,ENAHO,3,2004-2024,.4363897,.3491006,2017
PER,2017,INC,N,FALSE,ENAHO,3,2004-2024,.4329267,.3430042,2017
PER,2018,INC,N,FALSE,ENAHO,3,2004-2024,.4236556,.3216182,2017
PER,2019,INC,N,FALSE,ENAHO,3,2004-2024,.4152812,.3102324,2017
PER,2020,INC,N,FALSE,ENAHO,3,2004-2024,.4373981,.351081,2017
PER,2021,INC,N,FALSE,ENAHO,3,2004-2024,.401218,.2945731,2017
PER,2022,INC,N,FALSE,ENAHO,3,2004-2024,.4034916,.2986384,2017
PER,2023,INC,N,FALSE,ENAHO,3,2004-2024,.4065784,.2975012,2017
PER,2024,INC,N,FALSE,ENAHO,3,2004-2024,.4012586,.2909686,2017
PHL,2000,INC,N,FALSE,FIES,2,2000,.476527,.4595576,2017
PHL,2003,INC,N,FALSE,FIES,3,2003-2012,.4657645,.4439194,2017
PHL,2006,INC,N,FALSE,FIES,3,2003-2012,.4719773,.4260877,2017
PHL,2009,INC,N,FALSE,FIES,3,2003-2012,.4630938,.430511,2017
PHL,2012,INC,N,FALSE,FIES,3,2003-2012,.464929,.4121182,2017
PHL,2015,INC,N,FALSE,FIES,4,2015-2023,.4455042,.3819992,2017
PHL,2018,INC,N,FALSE,FIES,4,2015-2023,.4227358,.3568024,2017
PHL,2021,INC,N,FALSE,FIES,4,2015-2023,.4067907,.3234841,2017
PHL,2023,INC,N,FALSE,FIES,4,2015-2023,.3933617,.315638,2017
PNG,1996,CONS,N,FALSE,HIES,0,1996,.4576526,.37771,2017
PNG,2009,CONS,N,FALSE,HIES,1,2009,.4185041,.3120364,2017
POL,2004,INC,N,FALSE,EU-SILC,3,2004-2021,.3802178,.2597715,2017
POL,2005,INC,N,FALSE,EU-SILC,3,2004-2021,.3580838,.2233986,2017
POL,2006,INC,N,FALSE,EU-SILC,3,2004-2021,.3466755,.2163368,2017
POL,2007,INC,N,FALSE,EU-SILC,3,2004-2021,.3400128,.2116942,2017
POL,2008,INC,N,FALSE,EU-SILC,3,2004-2021,.3348563,.2104063,2017
POL,2009,INC,N,FALSE,EU-SILC,3,2004-2021,.3335572,.1999504,2017
POL,2010,INC,N,FALSE,EU-SILC,3,2004-2021,.3321481,.2001873,2017
POL,2011,INC,N,FALSE,EU-SILC,3,2004-2021,.3318065,.1947861,2017
POL,2012,INC,N,FALSE,EU-SILC,3,2004-2021,.3302016,.1915274,2017
POL,2013,INC,N,FALSE,EU-SILC,3,2004-2021,.3313732,.1933311,2017
POL,2014,INC,N,FALSE,EU-SILC,3,2004-2021,.3282444,.1893669,2017
POL,2015,INC,N,FALSE,EU-SILC,3,2004-2021,.3175091,.1755113,2017
POL,2016,INC,N,FALSE,EU-SILC,3,2004-2021,.3118917,.1730981,2017
POL,2017,INC,N,FALSE,EU-SILC,3,2004-2021,.2968527,.1530112,2017
POL,2018,INC,N,FALSE,EU-SILC,3,2004-2021,.302149,.1636248,2017
POL,2019,INC,N,FALSE,EU-SILC,3,2004-2021,.2876018,.1447681,2017
POL,2020,INC,N,FALSE,EU-SILC,3,2004-2021,.284626,.1421227,2017
POL,2021,INC,N,FALSE,EU-SILC,3,2004-2021,.284795,.1416709,2017
POL,2022,INC,N,FALSE,EU-SILC,4,2022-2023,.2885818,.1469794,2017
POL,2023,INC,N,FALSE,EU-SILC,4,2022-2023,.2846679,.1568732,2017
PRT,2003,INC,N,FALSE,EU-SILC,0,2003-2020,.3877501,.2738068,2017
PRT,2004,INC,N,FALSE,EU-SILC,0,2003-2020,.3893878,.2799569,2017
PRT,2005,INC,N,FALSE,EU-SILC,0,2003-2020,.3848007,.277719,2017
PRT,2006,INC,N,FALSE,EU-SILC,0,2003-2020,.3806078,.2628353,2017
PRT,2007,INC,N,FALSE,EU-SILC,0,2003-2020,.3675018,.2466285,2017
PRT,2008,INC,N,FALSE,EU-SILC,0,2003-2020,.3663415,.250394,2017
PRT,2009,INC,N,FALSE,EU-SILC,0,2003-2020,.3490742,.2173305,2017
PRT,2010,INC,N,FALSE,EU-SILC,0,2003-2020,.3584467,.2317093,2017
PRT,2011,INC,N,FALSE,EU-SILC,0,2003-2020,.3634468,.2467229,2017
PRT,2012,INC,N,FALSE,EU-SILC,0,2003-2020,.3603479,.2332463,2017
PRT,2013,INC,N,FALSE,EU-SILC,0,2003-2020,.361871,.2323,2017
PRT,2014,INC,N,FALSE,EU-SILC,0,2003-2020,.3556217,.2257183,2017
PRT,2015,INC,N,FALSE,EU-SILC,0,2003-2020,.355233,.2238716,2017
PRT,2016,INC,N,FALSE,EU-SILC,0,2003-2020,.3519052,.2269637,2017
PRT,2017,INC,N,FALSE,EU-SILC,0,2003-2020,.3380384,.202904,2017
PRT,2018,INC,N,FALSE,EU-SILC,0,2003-2020,.3349256,.2007631,2017
PRT,2019,INC,N,FALSE,EU-SILC,0,2003-2020,.3276275,.1895243,2017
PRT,2020,INC,N,FALSE,EU-SILC,0,2003-2020,.3466863,.2157946,2017
PRT,2021,INC,N,FALSE,EU-SILC,1,2021-2023,.3459202,.2185558,2017
PRT,2022,INC,N,FALSE,EU-SILC,1,2021-2023,.362522,.2427037,2017
PRT,2023,INC,N,FALSE,EU-SILC,1,2021-2023,.3385157,.2128996,2017
PRY,1990,INC,N,FALSE,EH,0,1990-1995,.4083722,.2895261,2017
PRY,1995,INC,N,FALSE,EH,0,1990-1995,.5813904,.6938459,2017
PRY,1997,INC,N,FALSE,EIH,1,1997-2001,.5488789,.5827661,2017
PRY,1999,INC,N,FALSE,EPH,2,1999,.5457076,.6342507,2017
PRY,2001,INC,N,FALSE,EIH,1,1997-2001,.5462631,.6460411,2017
PRY,2002,INC,N,FALSE,EPH,3,2002-2021,.572743,.8898076,2017
PRY,2003,INC,N,FALSE,EPH,3,2002-2021,.5493751,.6892217,2017
PRY,2004,INC,N,FALSE,EPH,3,2002-2021,.5226007,.6192517,2017
PRY,2005,INC,N,FALSE,EPH,3,2002-2021,.5138112,.560333,2017
PRY,2006,INC,N,FALSE,EPH,3,2002-2021,.5299408,.6800242,2017
PRY,2007,INC,N,FALSE,EPH,3,2002-2021,.5304041,.7026246,2017
PRY,2008,INC,N,FALSE,EPH,3,2002-2021,.5070465,.5562952,2017
PRY,2009,INC,N,FALSE,EPH,3,2002-2021,.4914508,.5006581,2017
PRY,2010,INC,N,FALSE,EPH,3,2002-2021,.5098244,.6106699,2017
PRY,2011,INC,N,FALSE,EPH,3,2002-2021,.5230963,.5893345,2017
PRY,2012,INC,N,FALSE,EPH,3,2002-2021,.4763356,.4636678,2017
PRY,2013,INC,N,FALSE,EPH,3,2002-2021,.4793536,.455553,2017
PRY,2014,INC,N,FALSE,EPH,3,2002-2021,.5070264,.5928522,2017
PRY,2015,INC,N,FALSE,EPH,3,2002-2021,.4760574,.4509715,2017
PRY,2016,INC,N,FALSE,EPH,3,2002-2021,.4789972,.467018,2017
PRY,2017,INC,N,FALSE,EPH,3,2002-2021,.4854749,.5569265,2017
PRY,2018,INC,N,FALSE,EPH,3,2002-2021,.459551,.4142366,2017
PRY,2019,INC,N,FALSE,EPH,3,2002-2021,.4565064,.4168749,2017
PRY,2020,INC,N,FALSE,EPH,3,2002-2021,.4348194,.3506196,2017
PRY,2021,INC,N,FALSE,EPH,3,2002-2021,.4290512,.3482135,2017
PRY,2022,INC,N,FALSE,EPHC,4,2022-2024,.4459167,.3970355,2017
PRY,2023,INC,N,FALSE,EPHC,4,2022-2024,.4417574,.3979404,2017
PRY,2024,INC,N,FALSE,EPHC,4,2022-2024,.4424534,.400236,2017
PSE,2004,CONS,N,FALSE,PECS,0,2004-2009,.3404466,.2074179,2017
PSE,2005,CONS,N,FALSE,PECS,0,2004-2009,.3474262,.2116109,2017
PSE,2006,CONS,N,FALSE,PECS,0,2004-2009,.3395928,.2083953,2017
PSE,2007,CONS,N,FALSE,PECS,0,2004-2009,.3560608,.2324313,2017
PSE,2009,CONS,N,FALSE,PECS,0,2004-2009,.3446397,.2135129,2017
PSE,2010,CONS,N,FALSE,PECS,1,2010-2023,.3529443,.2266279,2017
PSE,2011,CONS,N,FALSE,PECS,1,2010-2023,.3441524,.2100245,2017
PSE,2016,CONS,N,FALSE,PECS,1,2010-2023,.3369004,.1895627,2017
PSE,2023,CONS,N,FALSE,PECS,1,2010-2023,.3638188,.2289001,2017
QAT,2017,INC,N,FALSE,HIES,0,2017,.3512838,,2017
ROU,2006,INC,N,FALSE,EU-SILC,3,2006-2023,.3964082,.2768507,2017
ROU,2007,INC,N,FALSE,EU-SILC,3,2006-2023,.3754771,.2460949,2017
ROU,2008,INC,N,FALSE,EU-SILC,3,2006-2023,.3642873,.2306987,2017
ROU,2009,INC,N,FALSE,EU-SILC,3,2006-2023,.3556434,.216039,2017
ROU,2010,INC,N,FALSE,EU-SILC,3,2006-2023,.3547111,.211817,2017
ROU,2011,INC,N,FALSE,EU-SILC,3,2006-2023,.3586669,.2151283,2017
ROU,2012,INC,N,FALSE,EU-SILC,3,2006-2023,.3654547,.234125,2017
ROU,2013,INC,N,FALSE,EU-SILC,3,2006-2023,.3691512,.2475273,2017
ROU,2014,INC,N,FALSE,EU-SILC,3,2006-2023,.3600911,.2268469,2017
ROU,2015,INC,N,FALSE,EU-SILC,3,2006-2023,.3591363,.2184752,2017
ROU,2016,INC,N,FALSE,EU-SILC,3,2006-2023,.3440667,.1978745,2017
ROU,2017,INC,N,FALSE,EU-SILC,3,2006-2023,.3601263,.2168997,2017
ROU,2018,INC,N,FALSE,EU-SILC,3,2006-2023,.3575841,.2140864,2017
ROU,2019,INC,N,FALSE,EU-SILC,3,2006-2023,.3480054,.2033862,2017
ROU,2020,INC,N,FALSE,EU-SILC,3,2006-2023,.3457021,.2018577,2017
ROU,2021,INC,N,FALSE,EU-SILC,3,2006-2023,.3385265,.1958894,2017
ROU,2022,INC,N,FALSE,EU-SILC,3,2006-2023,.3230304,.1757679,2017
ROU,2023,INC,N,FALSE,EU-SILC,3,2006-2023,.2982894,.1502614,2017
RUS,2014,INC,N,FALSE,VNDN,3,2014-2023,.3688619,.2353425,2017
RUS,2015,INC,N,FALSE,VNDN,3,2014-2023,.3651674,.2256041,2017
RUS,2016,INC,N,FALSE,VNDN,3,2014-2023,.3672031,.2308599,2017
RUS,2017,INC,N,FALSE,VNDN,3,2014-2023,.35454,.2126177,2017
RUS,2018,INC,N,FALSE,VNDN,3,2014-2023,.3528013,.2099065,2017
RUS,2019,INC,N,FALSE,VNDN,3,2014-2023,.3567447,.2211178,2017
RUS,2020,INC,N,FALSE,VNDN,3,2014-2023,.337149,.1951414,2017
RUS,2021,INC,N,FALSE,VNDN,3,2014-2023,.3514422,.2124224,2017
RUS,2022,INC,N,FALSE,VNDN,3,2014-2023,.3390584,.2004485,2017
RUS,2023,INC,N,FALSE,VNDN,3,2014-2023,.3300624,.1810199,2017
RWA,1984,CONS,R,FALSE,ENBCM,0,1984,.2889859,,2017
RWA,2000,CONS,N,FALSE,EICV-I,1,2000-2016,.4852025,.5272223,2017
RWA,2005,CONS,N,FALSE,EICV-II,1,2000-2016,.5202114,.6250835,2017
RWA,2010,CONS,N,FALSE,EICV-III,1,2000-2016,.4722191,.4981099,2017
RWA,2013,CONS,N,FALSE,EICV-IV,1,2000-2016,.4511157,.4499402,2017
RWA,2016,CONS,N,FALSE,EICV-V,1,2000-2016,.4370951,.3921971,2017
RWA,2023,CONS,N,FALSE,EICV7,2,2023,.3936445,.3326634,2017
SDN,2009,CONS,N,FALSE,NBHS,0,2009,.3539534,.216949,2017
SDN,2014,CONS,N,FALSE,NBHS,1,2014,.3424294,.2365035,2017
SEN,1991,CONS,N,FALSE,EP,0,1991,.5404194,,2017
SEN,1994,CONS,N,FALSE,ESAM,1,1994,.392452,,2017
SEN,2001,CONS,N,FALSE,ESAM-II,2,2001,.4122944,.351515,2017
SEN,2005,CONS,N,FALSE,ESPS-I,3,2005-2011,.3921289,.2765959,2017
SEN,2011,CONS,N,FALSE,ESPS-II,3,2005-2011,.4027436,.2909937,2017
SEN,2018,CONS,N,FALSE,EHCVM,4,2018-2021,.3831478,.279507,2017
SEN,2021,CONS,N,FALSE,EHCVM,4,2018-2021,.3615772,.2389562,2017
SLB,2005,CONS,N,FALSE,HIES,0,2005,.4608763,.4102062,2017
SLB,2012,CONS,N,FALSE,HIES,1,2012,.3705493,.2580661,2017
SLE,2003,CONS,N,FALSE,SLIHS,1,2003-2018,.4016745,.2913445,2017
SLE,2011,CONS,N,FALSE,SLIHS,1,2003-2018,.3403018,.2012091,2017
SLE,2018,CONS,N,FALSE,SLIHS,1,2003-2018,.3569018,.2508326,2017
SLV,1989,INC,N,FALSE,EHPM,0,1989-1999,.4870941,,2017
SLV,1991,INC,N,FALSE,EHPM,0,1989-1999,.5378765,.5910923,2017
SLV,1995,INC,N,FALSE,EHPM,0,1989-1999,.4984673,.4980599,2017
SLV,1996,INC,N,FALSE,EHPM,0,1989-1999,.5095692,.5179225,2017
SLV,1998,INC,N,FALSE,EHPM,0,1989-1999,.5437271,.5867307,2017
SLV,1999,INC,N,FALSE,EHPM,0,1989-1999,.5207595,.5078133,2017
SLV,2000,INC,N,FALSE,EHPM,1,2000-2023,.5146269,.5375187,2017
SLV,2001,INC,N,FALSE,EHPM,1,2000-2023,.5134467,.5042313,2017
SLV,2002,INC,N,FALSE,EHPM,1,2000-2023,.5185033,.5472771,2017
SLV,2003,INC,N,FALSE,EHPM,1,2000-2023,.5043387,.4739192,2017
SLV,2004,INC,N,FALSE,EHPM,1,2000-2023,.4779825,.4236327,2017
SLV,2005,INC,N,FALSE,EHPM,1,2000-2023,.4847131,.4492202,2017
SLV,2006,INC,N,FALSE,EHPM,1,2000-2023,.4568896,.4054843,2017
SLV,2007,INC,N,FALSE,EHPM,1,2000-2023,.4521747,.4114401,2017
SLV,2008,INC,N,FALSE,EHPM,1,2000-2023,.4688559,.4294421,2017
SLV,2009,INC,N,FALSE,EHPM,1,2000-2023,.4582484,.4058847,2017
SLV,2010,INC,N,FALSE,EHPM,1,2000-2023,.4351326,.3429132,2017
SLV,2011,INC,N,FALSE,EHPM,1,2000-2023,.4231798,.3355106,2017
SLV,2012,INC,N,FALSE,EHPM,1,2000-2023,.4182883,.3386568,2017
SLV,2013,INC,N,FALSE,EHPM,1,2000-2023,.4335865,.4060207,2017
SLV,2014,INC,N,FALSE,EHPM,1,2000-2023,.4155944,.3234082,2017
SLV,2015,INC,N,FALSE,EHPM,1,2000-2023,.4055181,.3188337,2017
SLV,2016,INC,N,FALSE,EHPM,1,2000-2023,.3997854,.3042549,2017
SLV,2017,INC,N,FALSE,EHPM,1,2000-2023,.3801331,.2676047,2017
SLV,2018,INC,N,FALSE,EHPM,1,2000-2023,.3861057,.2705578,2017
SLV,2019,INC,N,FALSE,EHPM,1,2000-2023,.3877876,.2736076,2017
SLV,2021,INC,N,FALSE,EHPM,1,2000-2023,.3901063,.2661528,2017
SLV,2022,INC,N,FALSE,EHPM,1,2000-2023,.38753,.2637174,2017
SLV,2023,INC,N,FALSE,EHPM,1,2000-2023,.3980238,.2840027,2017
SRB,2012,INC,N,FALSE,EU-SILC,2,2012-2023,.398866,.2805361,2017
SRB,2013,INC,N,FALSE,EU-SILC,2,2012-2023,.3944475,.2762556,2017
SRB,2014,INC,N,FALSE,EU-SILC,2,2012-2023,.4043598,.3083516,2017
SRB,2015,INC,N,FALSE,EU-SILC,2,2012-2023,.4046024,.3407535,2017
SRB,2016,INC,N,FALSE,EU-SILC,2,2012-2023,.3877364,.2663348,2017
SRB,2017,INC,N,FALSE,EU-SILC,2,2012-2023,.3610449,.2301038,2017
SRB,2018,INC,N,FALSE,EU-SILC,2,2012-2023,.3500294,.2138742,2017
SRB,2019,INC,N,FALSE,EU-SILC,2,2012-2023,.3447512,.2164124,2017
SRB,2020,INC,N,FALSE,EU-SILC,2,2012-2023,.3495087,.2551741,2017
SRB,2021,INC,N,FALSE,EU-SILC,2,2012-2023,.3312888,.2151094,2017
SRB,2022,INC,N,FALSE,EU-SILC,2,2012-2023,.3280289,.1943189,2017
SRB,2023,INC,N,FALSE,EU-SILC,2,2012-2023,.3281523,.1905415,2017
SSD,2009,CONS,N,FALSE,NBHS,0,2009,.4631574,.3786663,2017
SSD,2016,CONS,N,FALSE,HFS-W3,1,2016,.4404781,.3232755,2017
STP,2000,CONS,N,FALSE,IOF,0,2000,.3212589,.1710605,2017
STP,2010,CONS,N,FALSE,IOF,1,2010,.3082127,.1589319,2017
STP,2017,CONS,N,FALSE,IOF,2,2017,.4072948,.3234519,2017
SUR,1999,INC,U,FALSE,EHS,0,1999,.5753989,.6356186,2017
SUR,2022,CONS,N,FALSE,SSLC,1,2022,.391799,.2866813,2017
SVK,2004,INC,N,FALSE,EU-SILC,2,2004-2023,.2707678,.139513,2017
