xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdcxyzgender,xyzdcxyzagegroup,xyzdcxyzeducation,xyzdcxyzdistribution,xyzdpxyzsi_pov_share_all,xyzdcxyzpppyear
ARG,2019,FALSE,INC,,,,Primary education,T60,.5708743,2017
ARG,2019,FALSE,INC,,,,Secondary education,B40,.4211957,2017
ARG,2019,FALSE,INC,,,,Secondary education,T60,.5788043,2017
ARG,2019,FALSE,INC,,,,Tertiary education,B40,.1483315,2017
ARG,2019,FALSE,INC,,,,Tertiary education,T60,.8516685,2017
ARG,2019,FALSE,INC,,,0-14,,B40,.6206562,2017
ARG,2019,FALSE,INC,,,0-14,,T60,.3793438,2017
ARG,2019,FALSE,INC,,,15-64,,B40,.382977,2017
ARG,2019,FALSE,INC,,,15-64,,T60,.617023,2017
ARG,2019,FALSE,INC,,,>65,,B40,.1222933,2017
ARG,2019,FALSE,INC,,,>65,,T60,.8777066,2017
ARG,2019,FALSE,INC,,Female,,,B40,.3948993,2017
ARG,2019,FALSE,INC,,Female,,,T60,.6051007,2017
ARG,2019,FALSE,INC,,Male,,,B40,.4050726,2017
ARG,2019,FALSE,INC,,Male,,,T60,.5949274,2017
ARG,2019,FALSE,INC,U,,,,B40,.3998046,2017
ARG,2019,FALSE,INC,U,,,,T60,.6001955,2017
ARG,2020,FALSE,INC,,,,No education,B40,.3623742,2017
ARG,2020,FALSE,INC,,,,No education,T60,.6376259,2017
ARG,2020,FALSE,INC,,,,Primary education,B40,.4028652,2017
ARG,2020,FALSE,INC,,,,Primary education,T60,.5971348,2017
ARG,2020,FALSE,INC,,,,Secondary education,B40,.4161794,2017
ARG,2020,FALSE,INC,,,,Secondary education,T60,.5838206,2017
ARG,2020,FALSE,INC,,,,Tertiary education,B40,.1598885,2017
ARG,2020,FALSE,INC,,,,Tertiary education,T60,.8401116,2017
ARG,2020,FALSE,INC,,,0-14,,B40,.615667,2017
ARG,2020,FALSE,INC,,,0-14,,T60,.384333,2017
ARG,2020,FALSE,INC,,,15-64,,B40,.3767091,2017
ARG,2020,FALSE,INC,,,15-64,,T60,.6232909,2017
ARG,2020,FALSE,INC,,,>65,,B40,.0845994,2017
ARG,2020,FALSE,INC,,,>65,,T60,.9154006,2017
ARG,2020,FALSE,INC,,Female,,,B40,.3998592,2017
ARG,2020,FALSE,INC,,Female,,,T60,.6001408,2017
ARG,2020,FALSE,INC,,Male,,,B40,.3994526,2017
ARG,2020,FALSE,INC,,Male,,,T60,.6005474,2017
ARG,2020,FALSE,INC,U,,,,B40,.3996611,2017
ARG,2020,FALSE,INC,U,,,,T60,.6003389,2017
ARG,2021,FALSE,INC,,,,No education,B40,.4426795,2017
ARG,2021,FALSE,INC,,,,No education,T60,.5573205,2017
ARG,2021,FALSE,INC,,,,Primary education,B40,.4307615,2017
ARG,2021,FALSE,INC,,,,Primary education,T60,.5692385,2017
ARG,2021,FALSE,INC,,,,Secondary education,B40,.435775,2017
ARG,2021,FALSE,INC,,,,Secondary education,T60,.5642251,2017
ARG,2021,FALSE,INC,,,,Tertiary education,B40,.1692106,2017
ARG,2021,FALSE,INC,,,,Tertiary education,T60,.8307893,2017
ARG,2021,FALSE,INC,,,0-14,,B40,.5816489,2017
ARG,2021,FALSE,INC,,,0-14,,T60,.4183511,2017
ARG,2021,FALSE,INC,,,15-64,,B40,.3843425,2017
ARG,2021,FALSE,INC,,,15-64,,T60,.6156575,2017
ARG,2021,FALSE,INC,,,>65,,B40,.1212229,2017
ARG,2021,FALSE,INC,,,>65,,T60,.8787771,2017
ARG,2021,FALSE,INC,,Female,,,B40,.405277,2017
ARG,2021,FALSE,INC,,Female,,,T60,.594723,2017
ARG,2021,FALSE,INC,,Male,,,B40,.3940187,2017
ARG,2021,FALSE,INC,,Male,,,T60,.6059812,2017
ARG,2021,FALSE,INC,U,,,,B40,.3998072,2017
ARG,2021,FALSE,INC,U,,,,T60,.6001927,2017
ARG,2022,FALSE,INC,,,,No education,B40,.478492,2017
ARG,2022,FALSE,INC,,,,No education,T60,.521508,2017
ARG,2022,FALSE,INC,,,,Primary education,B40,.4088805,2017
ARG,2022,FALSE,INC,,,,Primary education,T60,.5911195,2017
ARG,2022,FALSE,INC,,,,Secondary education,B40,.4152509,2017
ARG,2022,FALSE,INC,,,,Secondary education,T60,.5847492,2017
ARG,2022,FALSE,INC,,,,Tertiary education,B40,.177493,2017
ARG,2022,FALSE,INC,,,,Tertiary education,T60,.822507,2017
ARG,2022,FALSE,INC,,,0-14,,B40,.6050424,2017
ARG,2022,FALSE,INC,,,0-14,,T60,.3949576,2017
ARG,2022,FALSE,INC,,,15-64,,B40,.3764212,2017
ARG,2022,FALSE,INC,,,15-64,,T60,.6235788,2017
ARG,2022,FALSE,INC,,,>65,,B40,.1295222,2017
ARG,2022,FALSE,INC,,,>65,,T60,.8704778,2017
ARG,2022,FALSE,INC,,Female,,,B40,.4090831,2017
ARG,2022,FALSE,INC,,Female,,,T60,.5909169,2017
ARG,2022,FALSE,INC,,Male,,,B40,.3900462,2017
ARG,2022,FALSE,INC,,Male,,,T60,.6099538,2017
ARG,2022,FALSE,INC,U,,,,B40,.3998334,2017
ARG,2022,FALSE,INC,U,,,,T60,.6001666,2017
ARG,2023,FALSE,INC,,,,No education,B40,.5163686,2017
ARG,2023,FALSE,INC,,,,No education,T60,.4836313,2017
ARG,2023,FALSE,INC,,,,Primary education,B40,.4380032,2017
ARG,2023,FALSE,INC,,,,Primary education,T60,.5619969,2017
ARG,2023,FALSE,INC,,,,Secondary education,B40,.4184536,2017
ARG,2023,FALSE,INC,,,,Secondary education,T60,.5815464,2017
ARG,2023,FALSE,INC,,,,Tertiary education,B40,.1707883,2017
ARG,2023,FALSE,INC,,,,Tertiary education,T60,.8292117,2017
ARG,2023,FALSE,INC,,,0-14,,B40,.6030444,2017
ARG,2023,FALSE,INC,,,0-14,,T60,.3969556,2017
ARG,2023,FALSE,INC,,,15-64,,B40,.3723595,2017
ARG,2023,FALSE,INC,,,15-64,,T60,.6276405,2017
ARG,2023,FALSE,INC,,,>65,,B40,.1645429,2017
ARG,2023,FALSE,INC,,,>65,,T60,.8354571,2017
ARG,2023,FALSE,INC,,Female,,,B40,.4122015,2017
ARG,2023,FALSE,INC,,Female,,,T60,.5877985,2017
ARG,2023,FALSE,INC,,Male,,,B40,.386748,2017
ARG,2023,FALSE,INC,,Male,,,T60,.613252,2017
ARG,2023,FALSE,INC,U,,,,B40,.3998428,2017
ARG,2023,FALSE,INC,U,,,,T60,.6001572,2017
ARM,2005,FALSE,CONS,,,,No education,B40,.4622321,2017
ARM,2005,FALSE,CONS,,,,No education,T60,.5377678,2017
ARM,2005,FALSE,CONS,,,,Primary education,B40,.4059907,2017
ARM,2005,FALSE,CONS,,,,Primary education,T60,.5940093,2017
ARM,2005,FALSE,CONS,,,,Secondary education,B40,.4095553,2017
ARM,2005,FALSE,CONS,,,,Secondary education,T60,.5904447,2017
ARM,2005,FALSE,CONS,,,,Tertiary education,B40,.2273808,2017
ARM,2005,FALSE,CONS,,,,Tertiary education,T60,.7726192,2017
ARM,2005,FALSE,CONS,,,0-14,,B40,.4836977,2017
ARM,2005,FALSE,CONS,,,0-14,,T60,.5163023,2017
ARM,2005,FALSE,CONS,,,15-64,,B40,.3853782,2017
ARM,2005,FALSE,CONS,,,15-64,,T60,.6146218,2017
ARM,2005,FALSE,CONS,,,>65,,B40,.3465299,2017
ARM,2005,FALSE,CONS,,,>65,,T60,.6534702,2017
ARM,2005,FALSE,CONS,,Female,,,B40,.3975193,2017
ARM,2005,FALSE,CONS,,Female,,,T60,.6024807,2017
ARM,2005,FALSE,CONS,,Male,,,B40,.4026497,2017
ARM,2005,FALSE,CONS,,Male,,,T60,.5973503,2017
ARM,2005,FALSE,CONS,R,,,,B40,.4135526,2017
ARM,2005,FALSE,CONS,R,,,,T60,.5864474,2017
ARM,2005,FALSE,CONS,U,,,,B40,.3921565,2017
ARM,2005,FALSE,CONS,U,,,,T60,.6078435,2017
ARM,2006,FALSE,CONS,,,,No education,B40,.4888992,2017
ARM,2006,FALSE,CONS,,,,No education,T60,.5111008,2017
ARM,2006,FALSE,CONS,,,,Primary education,B40,.4161838,2017
ARM,2006,FALSE,CONS,,,,Primary education,T60,.5838162,2017
ARM,2006,FALSE,CONS,,,,Secondary education,B40,.41286,2017
ARM,2006,FALSE,CONS,,,,Secondary education,T60,.58714,2017
ARM,2006,FALSE,CONS,,,,Tertiary education,B40,.2135207,2017
ARM,2006,FALSE,CONS,,,,Tertiary education,T60,.7864794,2017
ARM,2006,FALSE,CONS,,,0-14,,B40,.478594,2017
ARM,2006,FALSE,CONS,,,0-14,,T60,.521406,2017
ARM,2006,FALSE,CONS,,,15-64,,B40,.3854601,2017
ARM,2006,FALSE,CONS,,,15-64,,T60,.6145399,2017
ARM,2006,FALSE,CONS,,,>65,,B40,.3505377,2017
ARM,2006,FALSE,CONS,,,>65,,T60,.6494623,2017
ARM,2006,FALSE,CONS,,Female,,,B40,.3993334,2017
ARM,2006,FALSE,CONS,,Female,,,T60,.6006666,2017
ARM,2006,FALSE,CONS,,Male,,,B40,.4005955,2017
ARM,2006,FALSE,CONS,,Male,,,T60,.5994045,2017
ARM,2006,FALSE,CONS,R,,,,B40,.4509996,2017
ARM,2006,FALSE,CONS,R,,,,T60,.5490004,2017
ARM,2006,FALSE,CONS,U,,,,B40,.3768567,2017
ARM,2006,FALSE,CONS,U,,,,T60,.6231433,2017
ARM,2007,FALSE,CONS,,,,No education,B40,.5074601,2017
ARM,2007,FALSE,CONS,,,,No education,T60,.4925399,2017
ARM,2007,FALSE,CONS,,,,Primary education,B40,.477056,2017
ARM,2007,FALSE,CONS,,,,Primary education,T60,.522944,2017
ARM,2007,FALSE,CONS,,,,Secondary education,B40,.4167759,2017
ARM,2007,FALSE,CONS,,,,Secondary education,T60,.5832241,2017
ARM,2007,FALSE,CONS,,,,Tertiary education,B40,.2148091,2017
ARM,2007,FALSE,CONS,,,,Tertiary education,T60,.7851909,2017
ARM,2007,FALSE,CONS,,,0-14,,B40,.4575494,2017
ARM,2007,FALSE,CONS,,,0-14,,T60,.5424506,2017
ARM,2007,FALSE,CONS,,,15-64,,B40,.3883317,2017
ARM,2007,FALSE,CONS,,,15-64,,T60,.6116682,2017
ARM,2007,FALSE,CONS,,,>65,,B40,.3763798,2017
ARM,2007,FALSE,CONS,,,>65,,T60,.6236202,2017
ARM,2007,FALSE,CONS,,Female,,,B40,.3993613,2017
ARM,2007,FALSE,CONS,,Female,,,T60,.6006387,2017
ARM,2007,FALSE,CONS,,Male,,,B40,.4006645,2017
ARM,2007,FALSE,CONS,,Male,,,T60,.5993355,2017
ARM,2007,FALSE,CONS,R,,,,B40,.4359559,2017
ARM,2007,FALSE,CONS,R,,,,T60,.5640442,2017
ARM,2007,FALSE,CONS,U,,,,B40,.3799126,2017
ARM,2007,FALSE,CONS,U,,,,T60,.6200874,2017
ARM,2008,FALSE,CONS,,,,No education,B40,.473759,2017
ARM,2008,FALSE,CONS,,,,No education,T60,.526241,2017
ARM,2008,FALSE,CONS,,,,Primary education,B40,.459308,2017
ARM,2008,FALSE,CONS,,,,Primary education,T60,.540692,2017
ARM,2008,FALSE,CONS,,,,Secondary education,B40,.4099788,2017
ARM,2008,FALSE,CONS,,,,Secondary education,T60,.5900211,2017
ARM,2008,FALSE,CONS,,,,Tertiary education,B40,.2454187,2017
ARM,2008,FALSE,CONS,,,,Tertiary education,T60,.7545813,2017
ARM,2008,FALSE,CONS,,,0-14,,B40,.468432,2017
ARM,2008,FALSE,CONS,,,0-14,,T60,.531568,2017
ARM,2008,FALSE,CONS,,,15-64,,B40,.3850284,2017
ARM,2008,FALSE,CONS,,,15-64,,T60,.6149716,2017
ARM,2008,FALSE,CONS,,,>65,,B40,.381432,2017
ARM,2008,FALSE,CONS,,,>65,,T60,.6185681,2017
ARM,2008,FALSE,CONS,,Female,,,B40,.3971177,2017
ARM,2008,FALSE,CONS,,Female,,,T60,.6028823,2017
ARM,2008,FALSE,CONS,,Male,,,B40,.4030083,2017
ARM,2008,FALSE,CONS,,Male,,,T60,.5969917,2017
ARM,2008,FALSE,CONS,R,,,,B40,.4122217,2017
ARM,2008,FALSE,CONS,R,,,,T60,.5877783,2017
ARM,2008,FALSE,CONS,U,,,,B40,.3931099,2017
ARM,2008,FALSE,CONS,U,,,,T60,.60689,2017
ARM,2009,FALSE,CONS,,,,No education,B40,.5261959,2017
ARM,2009,FALSE,CONS,,,,No education,T60,.473804,2017
ARM,2009,FALSE,CONS,,,,Primary education,B40,.4430728,2017
ARM,2009,FALSE,CONS,,,,Primary education,T60,.5569273,2017
ARM,2009,FALSE,CONS,,,,Secondary education,B40,.4150447,2017
ARM,2009,FALSE,CONS,,,,Secondary education,T60,.5849553,2017
ARM,2009,FALSE,CONS,,,,Tertiary education,B40,.213602,2017
ARM,2009,FALSE,CONS,,,,Tertiary education,T60,.7863979,2017
ARM,2009,FALSE,CONS,,,0-14,,B40,.4858344,2017
ARM,2009,FALSE,CONS,,,0-14,,T60,.5141655,2017
ARM,2009,FALSE,CONS,,,15-64,,B40,.387649,2017
ARM,2009,FALSE,CONS,,,15-64,,T60,.612351,2017
ARM,2009,FALSE,CONS,,,>65,,B40,.342719,2017
ARM,2009,FALSE,CONS,,,>65,,T60,.657281,2017
ARM,2009,FALSE,CONS,,Female,,,B40,.3966186,2017
ARM,2009,FALSE,CONS,,Female,,,T60,.6033814,2017
ARM,2009,FALSE,CONS,,Male,,,B40,.4036548,2017
ARM,2009,FALSE,CONS,,Male,,,T60,.5963452,2017
ARM,2009,FALSE,CONS,R,,,,B40,.4078616,2017
ARM,2009,FALSE,CONS,R,,,,T60,.5921384,2017
ARM,2009,FALSE,CONS,U,,,,B40,.3957421,2017
ARM,2009,FALSE,CONS,U,,,,T60,.6042579,2017
ARM,2010,FALSE,CONS,,,,No education,B40,.4300035,2017
ARM,2010,FALSE,CONS,,,,No education,T60,.5699965,2017
ARM,2010,FALSE,CONS,,,,Primary education,B40,.4861259,2017
ARM,2010,FALSE,CONS,,,,Primary education,T60,.5138741,2017
ARM,2010,FALSE,CONS,,,,Secondary education,B40,.4115681,2017
ARM,2010,FALSE,CONS,,,,Secondary education,T60,.5884319,2017
ARM,2010,FALSE,CONS,,,,Tertiary education,B40,.215217,2017
ARM,2010,FALSE,CONS,,,,Tertiary education,T60,.784783,2017
ARM,2010,FALSE,CONS,,,0-14,,B40,.4967863,2017
ARM,2010,FALSE,CONS,,,0-14,,T60,.5032136,2017
ARM,2010,FALSE,CONS,,,15-64,,B40,.3836766,2017
ARM,2010,FALSE,CONS,,,15-64,,T60,.6163235,2017
ARM,2010,FALSE,CONS,,,>65,,B40,.3425316,2017
ARM,2010,FALSE,CONS,,,>65,,T60,.6574684,2017
ARM,2010,FALSE,CONS,,Female,,,B40,.398773,2017
ARM,2010,FALSE,CONS,,Female,,,T60,.601227,2017
ARM,2010,FALSE,CONS,,Male,,,B40,.4012991,2017
ARM,2010,FALSE,CONS,,Male,,,T60,.5987009,2017
ARM,2010,FALSE,CONS,R,,,,B40,.4146703,2017
ARM,2010,FALSE,CONS,R,,,,T60,.5853297,2017
ARM,2010,FALSE,CONS,U,,,,B40,.3914735,2017
ARM,2010,FALSE,CONS,U,,,,T60,.6085265,2017
ARM,2011,FALSE,CONS,,,,No education,B40,.435481,2017
ARM,2011,FALSE,CONS,,,,No education,T60,.564519,2017
ARM,2011,FALSE,CONS,,,,Primary education,B40,.5094835,2017
ARM,2011,FALSE,CONS,,,,Primary education,T60,.4905166,2017
ARM,2011,FALSE,CONS,,,,Secondary education,B40,.4119606,2017
ARM,2011,FALSE,CONS,,,,Secondary education,T60,.5880394,2017
ARM,2011,FALSE,CONS,,,,Tertiary education,B40,.2376159,2017
ARM,2011,FALSE,CONS,,,,Tertiary education,T60,.7623841,2017
ARM,2011,FALSE,CONS,,,0-14,,B40,.5015002,2017
ARM,2011,FALSE,CONS,,,0-14,,T60,.4984998,2017
ARM,2011,FALSE,CONS,,,15-64,,B40,.3855427,2017
ARM,2011,FALSE,CONS,,,15-64,,T60,.6144573,2017
ARM,2011,FALSE,CONS,,,>65,,B40,.3418619,2017
ARM,2011,FALSE,CONS,,,>65,,T60,.6581381,2017
ARM,2011,FALSE,CONS,,Female,,,B40,.3968701,2017
ARM,2011,FALSE,CONS,,Female,,,T60,.6031299,2017
ARM,2011,FALSE,CONS,,Male,,,B40,.4034066,2017
ARM,2011,FALSE,CONS,,Male,,,T60,.5965934,2017
ARM,2011,FALSE,CONS,R,,,,B40,.4109368,2017
ARM,2011,FALSE,CONS,R,,,,T60,.5890632,2017
ARM,2011,FALSE,CONS,U,,,,B40,.3937975,2017
ARM,2011,FALSE,CONS,U,,,,T60,.6062025,2017
ARM,2012,FALSE,CONS,,,,No education,B40,.4110553,2017
ARM,2012,FALSE,CONS,,,,No education,T60,.5889447,2017
ARM,2012,FALSE,CONS,,,,Primary education,B40,.3881268,2017
ARM,2012,FALSE,CONS,,,,Primary education,T60,.6118731,2017
ARM,2012,FALSE,CONS,,,,Secondary education,B40,.4230174,2017
ARM,2012,FALSE,CONS,,,,Secondary education,T60,.5769826,2017
ARM,2012,FALSE,CONS,,,,Tertiary education,B40,.2344331,2017
ARM,2012,FALSE,CONS,,,,Tertiary education,T60,.7655669,2017
ARM,2012,FALSE,CONS,,,0-14,,B40,.4706555,2017
ARM,2012,FALSE,CONS,,,0-14,,T60,.5293445,2017
ARM,2012,FALSE,CONS,,,15-64,,B40,.3836574,2017
ARM,2012,FALSE,CONS,,,15-64,,T60,.6163425,2017
ARM,2012,FALSE,CONS,,,>65,,B40,.3900006,2017
ARM,2012,FALSE,CONS,,,>65,,T60,.6099994,2017
ARM,2012,FALSE,CONS,,Female,,,B40,.3954714,2017
ARM,2012,FALSE,CONS,,Female,,,T60,.6045286,2017
ARM,2012,FALSE,CONS,,Male,,,B40,.404904,2017
ARM,2012,FALSE,CONS,,Male,,,T60,.595096,2017
ARM,2012,FALSE,CONS,R,,,,B40,.4216812,2017
ARM,2012,FALSE,CONS,R,,,,T60,.5783188,2017
ARM,2012,FALSE,CONS,U,,,,B40,.3874839,2017
ARM,2012,FALSE,CONS,U,,,,T60,.6125161,2017
ARM,2013,FALSE,CONS,,,,No education,B40,.4075224,2017
ARM,2013,FALSE,CONS,,,,No education,T60,.5924776,2017
ARM,2013,FALSE,CONS,,,,Primary education,B40,.4799529,2017
ARM,2013,FALSE,CONS,,,,Primary education,T60,.5200471,2017
ARM,2013,FALSE,CONS,,,,Secondary education,B40,.4134045,2017
ARM,2013,FALSE,CONS,,,,Secondary education,T60,.5865955,2017
ARM,2013,FALSE,CONS,,,,Tertiary education,B40,.2443463,2017
ARM,2013,FALSE,CONS,,,,Tertiary education,T60,.7556537,2017
ARM,2013,FALSE,CONS,,,0-14,,B40,.4987809,2017
ARM,2013,FALSE,CONS,,,0-14,,T60,.5012191,2017
ARM,2013,FALSE,CONS,,,15-64,,B40,.3838399,2017
ARM,2013,FALSE,CONS,,,15-64,,T60,.6161601,2017
ARM,2013,FALSE,CONS,,,>65,,B40,.3471924,2017
ARM,2013,FALSE,CONS,,,>65,,T60,.6528076,2017
ARM,2013,FALSE,CONS,,Female,,,B40,.4001369,2017
ARM,2013,FALSE,CONS,,Female,,,T60,.5998631,2017
ARM,2013,FALSE,CONS,,Male,,,B40,.3998325,2017
ARM,2013,FALSE,CONS,,Male,,,T60,.6001675,2017
ARM,2013,FALSE,CONS,R,,,,B40,.4229639,2017
ARM,2013,FALSE,CONS,R,,,,T60,.577036,2017
ARM,2013,FALSE,CONS,U,,,,B40,.3860661,2017
ARM,2013,FALSE,CONS,U,,,,T60,.6139339,2017
ARM,2014,FALSE,CONS,,,,No education,B40,.5753493,2017
ARM,2014,FALSE,CONS,,,,No education,T60,.4246507,2017
ARM,2014,FALSE,CONS,,,,Primary education,B40,.4497067,2017
ARM,2014,FALSE,CONS,,,,Primary education,T60,.5502933,2017
ARM,2014,FALSE,CONS,,,,Secondary education,B40,.4216487,2017
ARM,2014,FALSE,CONS,,,,Secondary education,T60,.5783513,2017
ARM,2014,FALSE,CONS,,,,Tertiary education,B40,.2460783,2017
ARM,2014,FALSE,CONS,,,,Tertiary education,T60,.7539217,2017
ARM,2014,FALSE,CONS,,,0-14,,B40,.4653525,2017
ARM,2014,FALSE,CONS,,,0-14,,T60,.5346475,2017
ARM,2014,FALSE,CONS,,,15-64,,B40,.3861317,2017
ARM,2014,FALSE,CONS,,,15-64,,T60,.6138684,2017
ARM,2014,FALSE,CONS,,,>65,,B40,.3806103,2017
ARM,2014,FALSE,CONS,,,>65,,T60,.6193897,2017
ARM,2014,FALSE,CONS,,Female,,,B40,.3986619,2017
ARM,2014,FALSE,CONS,,Female,,,T60,.6013381,2017
ARM,2014,FALSE,CONS,,Male,,,B40,.4013593,2017
ARM,2014,FALSE,CONS,,Male,,,T60,.5986407,2017
ARM,2014,FALSE,CONS,R,,,,B40,.4457219,2017
ARM,2014,FALSE,CONS,R,,,,T60,.5542781,2017
ARM,2014,FALSE,CONS,U,,,,B40,.3726664,2017
ARM,2014,FALSE,CONS,U,,,,T60,.6273336,2017
ARM,2015,FALSE,CONS,,,,No education,B40,.5845961,2017
ARM,2015,FALSE,CONS,,,,No education,T60,.4154039,2017
ARM,2015,FALSE,CONS,,,,Primary education,B40,.5615518,2017
ARM,2015,FALSE,CONS,,,,Primary education,T60,.4384482,2017
ARM,2015,FALSE,CONS,,,,Secondary education,B40,.4161596,2017
ARM,2015,FALSE,CONS,,,,Secondary education,T60,.5838404,2017
ARM,2015,FALSE,CONS,,,,Tertiary education,B40,.2361836,2017
ARM,2015,FALSE,CONS,,,,Tertiary education,T60,.7638164,2017
ARM,2015,FALSE,CONS,,,0-14,,B40,.4792502,2017
ARM,2015,FALSE,CONS,,,0-14,,T60,.5207499,2017
ARM,2015,FALSE,CONS,,,15-64,,B40,.387085,2017
ARM,2015,FALSE,CONS,,,15-64,,T60,.612915,2017
ARM,2015,FALSE,CONS,,,>65,,B40,.3521056,2017
ARM,2015,FALSE,CONS,,,>65,,T60,.6478944,2017
ARM,2015,FALSE,CONS,,Female,,,B40,.3979779,2017
ARM,2015,FALSE,CONS,,Female,,,T60,.6020222,2017
ARM,2015,FALSE,CONS,,Male,,,B40,.4021874,2017
ARM,2015,FALSE,CONS,,Male,,,T60,.5978126,2017
ARM,2015,FALSE,CONS,R,,,,B40,.4205039,2017
ARM,2015,FALSE,CONS,R,,,,T60,.5794961,2017
ARM,2015,FALSE,CONS,U,,,,B40,.3870446,2017
ARM,2015,FALSE,CONS,U,,,,T60,.6129554,2017
ARM,2016,FALSE,CONS,,,,No education,B40,.6275926,2017
ARM,2016,FALSE,CONS,,,,No education,T60,.3724074,2017
ARM,2016,FALSE,CONS,,,,Primary education,B40,.4857655,2017
ARM,2016,FALSE,CONS,,,,Primary education,T60,.5142345,2017
ARM,2016,FALSE,CONS,,,,Secondary education,B40,.4177796,2017
ARM,2016,FALSE,CONS,,,,Secondary education,T60,.5822204,2017
ARM,2016,FALSE,CONS,,,,Tertiary education,B40,.2498847,2017
ARM,2016,FALSE,CONS,,,,Tertiary education,T60,.7501153,2017
ARM,2016,FALSE,CONS,,,0-14,,B40,.4707996,2017
ARM,2016,FALSE,CONS,,,0-14,,T60,.5292004,2017
ARM,2016,FALSE,CONS,,,15-64,,B40,.3855874,2017
ARM,2016,FALSE,CONS,,,15-64,,T60,.6144126,2017
ARM,2016,FALSE,CONS,,,>65,,B40,.3715366,2017
ARM,2016,FALSE,CONS,,,>65,,T60,.6284634,2017
ARM,2016,FALSE,CONS,,Female,,,B40,.4052002,2017
ARM,2016,FALSE,CONS,,Female,,,T60,.5947999,2017
ARM,2016,FALSE,CONS,,Male,,,B40,.3941537,2017
ARM,2016,FALSE,CONS,,Male,,,T60,.6058463,2017
ARM,2016,FALSE,CONS,R,,,,B40,.4112155,2017
ARM,2016,FALSE,CONS,R,,,,T60,.5887845,2017
ARM,2016,FALSE,CONS,U,,,,B40,.3932084,2017
ARM,2016,FALSE,CONS,U,,,,T60,.6067916,2017
ARM,2017,FALSE,CONS,,,,No education,B40,.5005481,2017
ARM,2017,FALSE,CONS,,,,No education,T60,.4994519,2017
ARM,2017,FALSE,CONS,,,,Primary education,B40,.4042271,2017
ARM,2017,FALSE,CONS,,,,Primary education,T60,.5957729,2017
ARM,2017,FALSE,CONS,,,,Secondary education,B40,.415242,2017
ARM,2017,FALSE,CONS,,,,Secondary education,T60,.584758,2017
ARM,2017,FALSE,CONS,,,,Tertiary education,B40,.2443013,2017
ARM,2017,FALSE,CONS,,,,Tertiary education,T60,.7556987,2017
ARM,2017,FALSE,CONS,,,0-14,,B40,.5018252,2017
ARM,2017,FALSE,CONS,,,0-14,,T60,.4981748,2017
ARM,2017,FALSE,CONS,,,15-64,,B40,.3810358,2017
ARM,2017,FALSE,CONS,,,15-64,,T60,.6189641,2017
ARM,2017,FALSE,CONS,,,>65,,B40,.3612257,2017
ARM,2017,FALSE,CONS,,,>65,,T60,.6387743,2017
ARM,2017,FALSE,CONS,,Female,,,B40,.3999062,2017
ARM,2017,FALSE,CONS,,Female,,,T60,.6000938,2017
ARM,2017,FALSE,CONS,,Male,,,B40,.4000714,2017
ARM,2017,FALSE,CONS,,Male,,,T60,.5999286,2017
ARM,2017,FALSE,CONS,R,,,,B40,.4183466,2017
ARM,2017,FALSE,CONS,R,,,,T60,.5816534,2017
ARM,2017,FALSE,CONS,U,,,,B40,.3880005,2017
ARM,2017,FALSE,CONS,U,,,,T60,.6119995,2017
ARM,2018,FALSE,CONS,,,,No education,B40,.5480079,2017
ARM,2018,FALSE,CONS,,,,No education,T60,.4519921,2017
ARM,2018,FALSE,CONS,,,,Primary education,B40,.3977629,2017
ARM,2018,FALSE,CONS,,,,Primary education,T60,.602237,2017
ARM,2018,FALSE,CONS,,,,Secondary education,B40,.4010167,2017
ARM,2018,FALSE,CONS,,,,Secondary education,T60,.5989833,2017
ARM,2018,FALSE,CONS,,,,Tertiary education,B40,.2837508,2017
ARM,2018,FALSE,CONS,,,,Tertiary education,T60,.7162492,2017
ARM,2018,FALSE,CONS,,,0-14,,B40,.503359,2017
ARM,2018,FALSE,CONS,,,0-14,,T60,.4966411,2017
ARM,2018,FALSE,CONS,,,15-64,,B40,.3830099,2017
ARM,2018,FALSE,CONS,,,15-64,,T60,.6169901,2017
ARM,2018,FALSE,CONS,,,>65,,B40,.3468237,2017
ARM,2018,FALSE,CONS,,,>65,,T60,.6531763,2017
ARM,2018,FALSE,CONS,,Female,,,B40,.3989587,2017
ARM,2018,FALSE,CONS,,Female,,,T60,.6010413,2017
ARM,2018,FALSE,CONS,,Male,,,B40,.4011341,2017
ARM,2018,FALSE,CONS,,Male,,,T60,.5988659,2017
ARM,2018,FALSE,CONS,R,,,,B40,.3827149,2017
ARM,2018,FALSE,CONS,R,,,,T60,.6172851,2017
ARM,2018,FALSE,CONS,U,,,,B40,.4110193,2017
ARM,2018,FALSE,CONS,U,,,,T60,.5889807,2017
ARM,2019,FALSE,CONS,,,,No education,B40,.4141639,2017
ARM,2019,FALSE,CONS,,,,No education,T60,.5858361,2017
ARM,2019,FALSE,CONS,,,,Primary education,B40,.4296482,2017
ARM,2019,FALSE,CONS,,,,Primary education,T60,.5703518,2017
ARM,2019,FALSE,CONS,,,,Secondary education,B40,.4299608,2017
ARM,2019,FALSE,CONS,,,,Secondary education,T60,.5700393,2017
ARM,2019,FALSE,CONS,,,,Tertiary education,B40,.2545595,2017
ARM,2019,FALSE,CONS,,,,Tertiary education,T60,.7454405,2017
