xyzDMxyzCountry,xyzDMxyzYearRange,xyzDMxyzInterpolation,xyzDCxyzWelfareType,xyzDCxyzDistribution,xyzDPxyzSI_SPR_PCAP_ZG,xyzDCxyzPPPYear,xyzDMxyzCoverage
NOR,2012-2017,FALSE,INC,tot,1.020553,2017,N
NOR,2012-2017,FALSE,INC,m50,.8704877,2017,N
NOR,2012-2017,FALSE,INC,premium,-.5828046,2017,N
NOR,2013-2018,FALSE,INC,b40,-.5090612,2017,N
NOR,2013-2018,FALSE,INC,tot,.1569702,2017,N
NOR,2013-2018,FALSE,INC,m50,-.0146902,2017,N
NOR,2013-2018,FALSE,INC,premium,-.6660314,2017,N
NOR,2014-2019,FALSE,INC,b40,-.2376912,2017,N
NOR,2014-2019,FALSE,INC,tot,.3555265,2017,N
NOR,2014-2019,FALSE,INC,m50,.1598675,2017,N
NOR,2014-2019,FALSE,INC,premium,-.5932177,2017,N
NPL,2003-2010,FALSE,CONS,b40,8.283122,2017,N
NPL,2003-2010,FALSE,CONS,tot,4.680499,2017,N
NPL,2003-2010,FALSE,CONS,m50,7.618601,2017,N
NPL,2003-2010,FALSE,CONS,premium,3.602623,2017,N
PAK,2004-2010,FALSE,CONS,b40,3.003541,2017,N
PAK,2004-2010,FALSE,CONS,tot,2.19178,2017,N
PAK,2004-2010,FALSE,CONS,m50,2.640881,2017,N
PAK,2004-2010,FALSE,CONS,premium,.8117611,2017,N
PAK,2005-2010,FALSE,CONS,b40,3.468513,2017,N
PAK,2005-2010,FALSE,CONS,tot,2.482817,2017,N
PAK,2005-2010,FALSE,CONS,m50,3.170525,2017,N
PAK,2005-2010,FALSE,CONS,premium,.9856961,2017,N
PAK,2007-2013,FALSE,CONS,b40,2.631963,2017,N
PAK,2007-2013,FALSE,CONS,tot,2.730081,2017,N
PAK,2007-2013,FALSE,CONS,m50,3.035266,2017,N
PAK,2007-2013,FALSE,CONS,premium,-.0981178,2017,N
PAK,2010-2015,FALSE,CONS,b40,2.457484,2017,N
PAK,2010-2015,FALSE,CONS,tot,3.566964,2017,N
PAK,2010-2015,FALSE,CONS,m50,2.859474,2017,N
PAK,2010-2015,FALSE,CONS,premium,-1.109481,2017,N
PAK,2013-2018,FALSE,CONS,b40,1.335852,2017,N
PAK,2013-2018,FALSE,CONS,tot,1.249652,2017,N
PAK,2013-2018,FALSE,CONS,m50,.9962032,2017,N
PAK,2013-2018,FALSE,CONS,premium,.0862001,2017,N
PAN,2008-2011,FALSE,INC,b40,6.261775,2017,N
PAN,2008-2011,FALSE,INC,tot,4.357895,2017,N
PAN,2008-2011,FALSE,INC,m50,5.219882,2017,N
PAN,2008-2011,FALSE,INC,premium,1.90388,2017,N
PAN,2008-2012,FALSE,INC,b40,4.305565,2017,N
PAN,2008-2012,FALSE,INC,tot,3.562227,2017,N
PAN,2008-2012,FALSE,INC,m50,4.08087,2017,N
PAN,2008-2012,FALSE,INC,premium,.7433381,2017,N
PAN,2009-2014,FALSE,INC,b40,4.147527,2017,N
PAN,2009-2014,FALSE,INC,tot,3.607244,2017,N
PAN,2009-2014,FALSE,INC,m50,4.786232,2017,N
PAN,2009-2014,FALSE,INC,premium,.5402825,2017,N
PAN,2010-2015,FALSE,INC,b40,5.534222,2017,N
PAN,2010-2015,FALSE,INC,tot,4.954983,2017,N
PAN,2010-2015,FALSE,INC,m50,5.35569,2017,N
PAN,2010-2015,FALSE,INC,premium,.5792389,2017,N
PAN,2011-2016,FALSE,INC,b40,3.972511,2017,N
PAN,2011-2016,FALSE,INC,tot,3.871448,2017,N
PAN,2011-2016,FALSE,INC,m50,4.408762,2017,N
PAN,2011-2016,FALSE,INC,premium,.1010628,2017,N
PAN,2012-2017,FALSE,INC,b40,4.647067,2017,N
PAN,2012-2017,FALSE,INC,tot,3.506151,2017,N
PAN,2012-2017,FALSE,INC,m50,4.760665,2017,N
PAN,2012-2017,FALSE,INC,premium,1.140916,2017,N
PAN,2013-2018,FALSE,INC,b40,5.286448,2017,N
PAN,2013-2018,FALSE,INC,tot,3.869824,2017,N
PAN,2013-2018,FALSE,INC,m50,4.867242,2017,N
PAN,2013-2018,FALSE,INC,premium,1.416624,2017,N
PAN,2014-2019,FALSE,INC,b40,4.97002,2017,N
PAN,2014-2019,FALSE,INC,tot,4.475167,2017,N
PAN,2014-2019,FALSE,INC,m50,4.551888,2017,N
PAN,2014-2019,FALSE,INC,premium,.494853,2017,N
PAN,2016-2021,FALSE,INC,b40,.5006232,2017,N
PAN,2016-2021,FALSE,INC,tot,-.0166827,2017,N
PAN,2016-2021,FALSE,INC,m50,-.6903298,2017,N
PAN,2016-2021,FALSE,INC,premium,.5173059,2017,N
PAN,2018-2023,FALSE,INC,b40,-1.035988,2017,N
PAN,2018-2023,FALSE,INC,tot,-1.432836,2017,N
PAN,2018-2023,FALSE,INC,m50,-1.629559,2017,N
PAN,2018-2023,FALSE,INC,premium,.3968478,2017,N
PER,2006-2011,FALSE,INC,b40,9.891806,2017,N
PER,2006-2011,FALSE,INC,tot,5.641785,2017,N
PER,2006-2011,FALSE,INC,m50,8.16623,2017,N
PER,2006-2011,FALSE,INC,premium,4.250021,2017,N
PER,2007-2012,FALSE,INC,b40,8.470206,2017,N
PER,2007-2012,FALSE,INC,tot,4.319195,2017,N
PER,2007-2012,FALSE,INC,m50,6.702255,2017,N
PER,2007-2012,FALSE,INC,premium,4.151011,2017,N
PER,2009-2014,FALSE,INC,b40,5.617607,2017,N
PER,2009-2014,FALSE,INC,tot,2.983818,2017,N
PER,2009-2014,FALSE,INC,m50,4.473797,2017,N
PER,2009-2014,FALSE,INC,premium,2.633788,2017,N
PER,2011-2016,FALSE,INC,b40,3.083449,2017,N
PER,2011-2016,FALSE,INC,tot,2.261336,2017,N
PER,2011-2016,FALSE,INC,m50,2.253026,2017,N
PER,2011-2016,FALSE,INC,premium,.8221138,2017,N
PER,2012-2017,FALSE,INC,b40,1.707281,2017,N
PER,2012-2017,FALSE,INC,tot,.8738057,2017,N
PER,2012-2017,FALSE,INC,m50,.8908941,2017,N
PER,2012-2017,FALSE,INC,premium,.8334749,2017,N
PER,2013-2018,FALSE,INC,b40,2.375549,2017,N
PER,2013-2018,FALSE,INC,tot,1.198686,2017,N
PER,2013-2018,FALSE,INC,m50,1.337923,2017,N
PER,2013-2018,FALSE,INC,premium,1.176863,2017,N
PER,2014-2019,FALSE,INC,b40,2.614856,2017,N
PER,2014-2019,FALSE,INC,tot,1.367835,2017,N
PER,2014-2019,FALSE,INC,m50,1.614218,2017,N
PER,2014-2019,FALSE,INC,premium,1.247021,2017,N
PER,2015-2020,FALSE,INC,b40,-3.791051,2017,N
PER,2015-2020,FALSE,INC,tot,-3.526411,2017,N
PER,2015-2020,FALSE,INC,m50,-3.865106,2017,N
PER,2015-2020,FALSE,INC,premium,-.2646403,2017,N
PER,2016-2021,FALSE,INC,b40,.5425873,2017,N
PER,2016-2021,FALSE,INC,tot,-2.088091,2017,N
PER,2016-2021,FALSE,INC,m50,-1.550081,2017,N
PER,2016-2021,FALSE,INC,premium,2.630678,2017,N
PER,2017-2022,FALSE,INC,b40,1.019845,2017,N
PER,2017-2022,FALSE,INC,tot,-1.313296,2017,N
PER,2017-2022,FALSE,INC,m50,-.9141818,2017,N
PER,2017-2022,FALSE,INC,premium,2.333141,2017,N
PHL,2006-2012,FALSE,CONS,b40,.9686633,2017,N
PHL,2006-2012,FALSE,CONS,tot,.5507429,2017,N
PHL,2006-2012,FALSE,CONS,m50,.7344349,2017,N
PHL,2006-2012,FALSE,CONS,premium,.4179204,2017,N
PHL,2009-2015,FALSE,INC,b40,2.764558,2017,N
PHL,2009-2015,FALSE,INC,tot,1.829484,2017,N
PHL,2009-2015,FALSE,INC,m50,2.46443,2017,N
PHL,2009-2015,FALSE,INC,premium,.9350736,2017,N
PHL,2012-2015,FALSE,INC,b40,5.184201,2017,N
PHL,2012-2015,FALSE,INC,tot,2.866004,2017,N
PHL,2012-2015,FALSE,INC,m50,4.183985,2017,N
PHL,2012-2015,FALSE,INC,premium,2.318197,2017,N
PHL,2015-2018,FALSE,INC,b40,6.036627,2017,N
PHL,2015-2018,FALSE,INC,tot,3.314093,2017,N
PHL,2015-2018,FALSE,INC,m50,4.750679,2017,N
PHL,2015-2018,FALSE,INC,premium,2.722535,2017,N
PHL,2015-2021,FALSE,INC,b40,2.982903,2017,N
PHL,2015-2021,FALSE,INC,tot,.7917125,2017,N
PHL,2015-2021,FALSE,INC,m50,1.901806,2017,N
PHL,2015-2021,FALSE,INC,premium,2.191191,2017,N
POL,2006-2011,FALSE,CONS,b40,3.38358,2017,N
POL,2006-2011,FALSE,CONS,tot,2.86775,2017,N
POL,2006-2011,FALSE,CONS,m50,3.29343,2017,N
POL,2006-2011,FALSE,CONS,premium,.5158296,2017,N
POL,2007-2012,FALSE,CONS,b40,2.06415,2017,N
POL,2007-2012,FALSE,CONS,tot,1.512459,2017,N
POL,2007-2012,FALSE,CONS,m50,1.813167,2017,N
POL,2007-2012,FALSE,CONS,premium,.5516909,2017,N
POL,2007-2012,FALSE,INC,b40,2.637401,2017,N
POL,2007-2012,FALSE,INC,tot,2.333121,2017,N
POL,2007-2012,FALSE,INC,m50,2.818847,2017,N
POL,2007-2012,FALSE,INC,premium,.3042803,2017,N
POL,2009-2014,FALSE,INC,b40,1.615156,2017,N
POL,2009-2014,FALSE,INC,tot,1.491156,2017,N
POL,2009-2014,FALSE,INC,m50,1.849003,2017,N
POL,2009-2014,FALSE,INC,premium,.1239998,2017,N
POL,2010-2015,FALSE,INC,b40,2.541033,2017,N
POL,2010-2015,FALSE,INC,tot,2.097761,2017,N
POL,2010-2015,FALSE,INC,m50,2.734597,2017,N
POL,2010-2015,FALSE,INC,premium,.4432719,2017,N
POL,2012-2017,FALSE,INC,b40,6.013905,2017,N
POL,2012-2017,FALSE,INC,tot,4.017601,2017,N
POL,2012-2017,FALSE,INC,m50,4.668839,2017,N
POL,2012-2017,FALSE,INC,premium,1.996304,2017,N
POL,2013-2018,FALSE,INC,b40,6.867014,2017,N
POL,2013-2018,FALSE,INC,tot,5.006262,2017,N
POL,2013-2018,FALSE,INC,m50,5.338069,2017,N
POL,2013-2018,FALSE,INC,premium,1.860752,2017,N
POL,2014-2019,FALSE,INC,b40,8.821964,2017,N
POL,2014-2019,FALSE,INC,tot,6.344493,2017,N
POL,2014-2019,FALSE,INC,m50,6.811471,2017,N
POL,2014-2019,FALSE,INC,premium,2.477471,2017,N
POL,2016-2021,FALSE,INC,b40,6.899643,2017,N
POL,2016-2021,FALSE,INC,tot,5.551172,2017,N
POL,2016-2021,FALSE,INC,m50,6.381422,2017,N
POL,2016-2021,FALSE,INC,premium,1.348471,2017,N
PRT,2007-2012,FALSE,INC,b40,-1.988006,2017,N
PRT,2007-2012,FALSE,INC,tot,-2.13336,2017,N
PRT,2007-2012,FALSE,INC,m50,-1.527433,2017,N
PRT,2007-2012,FALSE,INC,premium,.145354,2017,N
PRT,2009-2014,FALSE,INC,b40,-2.586383,2017,N
PRT,2009-2014,FALSE,INC,tot,-2.089672,2017,N
PRT,2009-2014,FALSE,INC,m50,-1.832026,2017,N
PRT,2009-2014,FALSE,INC,premium,-.4967117,2017,N
PRT,2010-2015,FALSE,INC,b40,-.8703909,2017,N
PRT,2010-2015,FALSE,INC,tot,-.7354977,2017,N
PRT,2010-2015,FALSE,INC,m50,-.1775034,2017,N
PRT,2010-2015,FALSE,INC,premium,-.1348932,2017,N
PRT,2012-2017,FALSE,INC,b40,3.323597,2017,N
PRT,2012-2017,FALSE,INC,tot,1.996336,2017,N
PRT,2012-2017,FALSE,INC,m50,2.351294,2017,N
PRT,2012-2017,FALSE,INC,premium,1.327261,2017,N
PRT,2013-2018,FALSE,INC,b40,5.071489,2017,N
PRT,2013-2018,FALSE,INC,tot,3.150693,2017,N
PRT,2013-2018,FALSE,INC,m50,3.402836,2017,N
PRT,2013-2018,FALSE,INC,premium,1.920797,2017,N
PRT,2014-2019,FALSE,INC,b40,5.940511,2017,N
PRT,2014-2019,FALSE,INC,tot,4.16457,2017,N
PRT,2014-2019,FALSE,INC,m50,4.505807,2017,N
PRT,2014-2019,FALSE,INC,premium,1.775941,2017,N
PRT,2015-2020,FALSE,INC,b40,4.503849,2017,N
PRT,2015-2020,FALSE,INC,tot,3.861584,2017,N
PRT,2015-2020,FALSE,INC,m50,3.775494,2017,N
PRT,2015-2020,FALSE,INC,premium,.6422646,2017,N
PRT,2016-2021,FALSE,INC,b40,3.842123,2017,N
PRT,2016-2021,FALSE,INC,tot,3.321998,2017,N
PRT,2016-2021,FALSE,INC,m50,3.14615,2017,N
PRT,2016-2021,FALSE,INC,premium,.5201244,2017,N
PRY,2006-2011,FALSE,INC,b40,5.484003,2017,N
PRY,2006-2011,FALSE,INC,tot,5.365927,2017,N
PRY,2006-2011,FALSE,INC,m50,6.083748,2017,N
PRY,2006-2011,FALSE,INC,premium,.1180758,2017,N
PRY,2007-2012,FALSE,INC,b40,6.595346,2017,N
PRY,2007-2012,FALSE,INC,tot,3.782391,2017,N
PRY,2007-2012,FALSE,INC,m50,6.667361,2017,N
PRY,2007-2012,FALSE,INC,premium,2.812956,2017,N
PRY,2009-2014,FALSE,INC,b40,7.134573,2017,N
PRY,2009-2014,FALSE,INC,tot,7.261262,2017,N
PRY,2009-2014,FALSE,INC,m50,6.32991,2017,N
PRY,2009-2014,FALSE,INC,premium,-.1266894,2017,N
PRY,2009-2015,FALSE,INC,b40,5.972229,2017,N
PRY,2009-2015,FALSE,INC,tot,5.025788,2017,N
PRY,2009-2015,FALSE,INC,m50,5.184021,2017,N
PRY,2009-2015,FALSE,INC,premium,.9464412,2017,N
PRY,2011-2016,FALSE,INC,b40,4.900355,2017,N
PRY,2011-2016,FALSE,INC,tot,1.649166,2017,N
PRY,2011-2016,FALSE,INC,m50,2.766248,2017,N
PRY,2011-2016,FALSE,INC,premium,3.251189,2017,N
PRY,2012-2017,FALSE,INC,b40,3.558757,2017,N
PRY,2012-2017,FALSE,INC,tot,2.849084,2017,N
PRY,2012-2017,FALSE,INC,m50,1.431321,2017,N
PRY,2012-2017,FALSE,INC,premium,.7096736,2017,N
PRY,2013-2018,FALSE,INC,b40,1.880211,2017,N
PRY,2013-2018,FALSE,INC,tot,.4067464,2017,N
PRY,2013-2018,FALSE,INC,m50,1.308364,2017,N
PRY,2013-2018,FALSE,INC,premium,1.473464,2017,N
PRY,2014-2019,FALSE,INC,b40,1.969763,2017,N
PRY,2014-2019,FALSE,INC,tot,-.6540783,2017,N
PRY,2014-2019,FALSE,INC,m50,1.092157,2017,N
PRY,2014-2019,FALSE,INC,premium,2.623842,2017,N
PRY,2015-2020,FALSE,INC,b40,.558715,2017,N
PRY,2015-2020,FALSE,INC,tot,-1.975295,2017,N
PRY,2015-2020,FALSE,INC,m50,-.4378935,2017,N
PRY,2015-2020,FALSE,INC,premium,2.53401,2017,N
PRY,2016-2021,FALSE,INC,b40,1.739055,2017,N
PRY,2016-2021,FALSE,INC,tot,-1.239838,2017,N
PRY,2016-2021,FALSE,INC,m50,.6804157,2017,N
PRY,2016-2021,FALSE,INC,premium,2.978893,2017,N
PRY,2017-2022,FALSE,INC,b40,.5843841,2017,N
PRY,2017-2022,FALSE,INC,tot,-1.004154,2017,N
PRY,2017-2022,FALSE,INC,m50,.2945876,2017,N
PRY,2017-2022,FALSE,INC,premium,1.588538,2017,N
PSE,2004-2009,FALSE,CONS,b40,2.043458,2017,N
PSE,2004-2009,FALSE,CONS,tot,1.965981,2017,N
PSE,2004-2009,FALSE,CONS,m50,1.677459,2017,N
PSE,2004-2009,FALSE,CONS,premium,.0774769,2017,N
PSE,2009-2011,FALSE,CONS,b40,.2141412,2017,N
PSE,2009-2011,FALSE,CONS,tot,.3530771,2017,N
PSE,2009-2011,FALSE,CONS,m50,.5951803,2017,N
PSE,2009-2011,FALSE,CONS,premium,-.1389359,2017,N
PSE,2011-2016,FALSE,CONS,b40,-.8939437,2017,N
PSE,2011-2016,FALSE,CONS,tot,-.5526065,2017,N
PSE,2011-2016,FALSE,CONS,m50,.1110272,2017,N
PSE,2011-2016,FALSE,CONS,premium,-.3413371,2017,N
ROU,2006-2011,FALSE,CONS,b40,5.876773,2017,N
ROU,2006-2011,FALSE,CONS,tot,4.414501,2017,N
ROU,2006-2011,FALSE,CONS,m50,5.279567,2017,N
ROU,2006-2011,FALSE,CONS,premium,1.462272,2017,N
ROU,2007-2012,FALSE,INC,b40,.5597815,2017,N
ROU,2007-2012,FALSE,INC,tot,.7067902,2017,N
ROU,2007-2012,FALSE,INC,m50,1.41632,2017,N
ROU,2007-2012,FALSE,INC,premium,-.1470087,2017,N
ROU,2008-2013,FALSE,CONS,b40,.5430275,2017,N
ROU,2008-2013,FALSE,CONS,tot,-.3812603,2017,N
ROU,2008-2013,FALSE,CONS,m50,.112107,2017,N
ROU,2008-2013,FALSE,CONS,premium,.9242878,2017,N
ROU,2009-2014,FALSE,INC,b40,-2.658854,2017,N
ROU,2009-2014,FALSE,INC,tot,-1.259331,2017,N
ROU,2009-2014,FALSE,INC,m50,-.1759392,2017,N
ROU,2009-2014,FALSE,INC,premium,-1.399523,2017,N
ROU,2010-2015,FALSE,INC,b40,.060624,2017,N
ROU,2010-2015,FALSE,INC,tot,1.140436,2017,N
ROU,2010-2015,FALSE,INC,m50,1.75229,2017,N
ROU,2010-2015,FALSE,INC,premium,-1.079812,2017,N
ROU,2012-2017,FALSE,INC,b40,10.01625,2017,N
ROU,2012-2017,FALSE,INC,tot,9.961489,2017,N
ROU,2012-2017,FALSE,INC,m50,10.47768,2017,N
ROU,2012-2017,FALSE,INC,premium,.05476,2017,N
ROU,2013-2018,FALSE,INC,b40,13.77734,2017,N
ROU,2013-2018,FALSE,INC,tot,12.48775,2017,N
ROU,2013-2018,FALSE,INC,m50,12.45676,2017,N
ROU,2013-2018,FALSE,INC,premium,1.289596,2017,N
ROU,2014-2019,FALSE,INC,b40,14.73758,2017,N
ROU,2014-2019,FALSE,INC,tot,13.42824,2017,N
ROU,2014-2019,FALSE,INC,m50,13.32011,2017,N
ROU,2014-2019,FALSE,INC,premium,1.309339,2017,N
ROU,2015-2020,FALSE,INC,b40,15.29045,2017,N
ROU,2015-2020,FALSE,INC,tot,14.22844,2017,N
ROU,2015-2020,FALSE,INC,m50,14.2346,2017,N
ROU,2015-2020,FALSE,INC,premium,1.062014,2017,N
ROU,2016-2021,FALSE,INC,b40,14.47786,2017,N
ROU,2016-2021,FALSE,INC,tot,13.461,2017,N
ROU,2016-2021,FALSE,INC,m50,13.14527,2017,N
ROU,2016-2021,FALSE,INC,premium,1.016861,2017,N
RUS,2004-2009,FALSE,CONS,b40,8.879547,2017,N
RUS,2004-2009,FALSE,CONS,tot,7.952622,2017,N
RUS,2004-2009,FALSE,CONS,m50,7.763068,2017,N
RUS,2004-2009,FALSE,CONS,premium,.9269247,2017,N
RUS,2007-2012,FALSE,CONS,b40,5.698352,2017,N
RUS,2007-2012,FALSE,CONS,tot,4.421164,2017,N
RUS,2007-2012,FALSE,CONS,m50,4.830359,2017,N
RUS,2007-2012,FALSE,CONS,premium,1.277188,2017,N
RWA,2005-2010,FALSE,CONS,b40,4.27902,2017,N
RWA,2005-2010,FALSE,CONS,tot,1.213166,2017,N
RWA,2005-2010,FALSE,CONS,m50,2.933074,2017,N
RWA,2005-2010,FALSE,CONS,premium,3.065855,2017,N
RWA,2010-2013,FALSE,CONS,b40,4.23395,2017,N
RWA,2010-2013,FALSE,CONS,tot,2.209218,2017,N
RWA,2010-2013,FALSE,CONS,m50,3.66652,2017,N
RWA,2010-2013,FALSE,CONS,premium,2.024732,2017,N
RWA,2013-2016,FALSE,CONS,b40,.3061067,2017,N
RWA,2013-2016,FALSE,CONS,tot,-.1626272,2017,N
RWA,2013-2016,FALSE,CONS,m50,.5494193,2017,N
RWA,2013-2016,FALSE,CONS,premium,.4687339,2017,N
SEN,2005-2011,FALSE,CONS,b40,-.2783632,2017,N
SEN,2005-2011,FALSE,CONS,tot,.2650583,2017,N
SEN,2005-2011,FALSE,CONS,m50,-.0339954,2017,N
SEN,2005-2011,FALSE,CONS,premium,-.5434215,2017,N
SEN,2018-2021,FALSE,CONS,b40,.4110096,2017,N
SEN,2018-2021,FALSE,CONS,tot,-1.092412,2017,N
SEN,2018-2021,FALSE,CONS,m50,.2180354,2017,N
SEN,2018-2021,FALSE,CONS,premium,1.503421,2017,N
SLE,2011-2018,FALSE,CONS,b40,2.666872,2017,N
SLE,2011-2018,FALSE,CONS,tot,2.864061,2017,N
SLE,2011-2018,FALSE,CONS,m50,2.377184,2017,N
SLE,2011-2018,FALSE,CONS,premium,-.1971893,2017,N
SLV,2006-2011,FALSE,INC,b40,1.335672,2017,N
SLV,2006-2011,FALSE,INC,tot,-.746743,2017,N
SLV,2006-2011,FALSE,INC,m50,.1756323,2017,N
SLV,2006-2011,FALSE,INC,premium,2.082415,2017,N
SLV,2007-2012,FALSE,INC,b40,.3145151,2017,N
SLV,2007-2012,FALSE,INC,tot,-1.411356,2017,N
SLV,2007-2012,FALSE,INC,m50,.0092933,2017,N
SLV,2007-2012,FALSE,INC,premium,1.725871,2017,N
SLV,2009-2014,FALSE,INC,b40,4.004385,2017,N
SLV,2009-2014,FALSE,INC,tot,1.485559,2017,N
SLV,2009-2014,FALSE,INC,m50,2.606105,2017,N
SLV,2009-2014,FALSE,INC,premium,2.518826,2017,N
SLV,2010-2015,FALSE,INC,b40,4.660488,2017,N
SLV,2010-2015,FALSE,INC,tot,2.274189,2017,N
SLV,2010-2015,FALSE,INC,m50,2.995079,2017,N
SLV,2010-2015,FALSE,INC,premium,2.386299,2017,N
SLV,2011-2016,FALSE,INC,b40,4.080888,2017,N
SLV,2011-2016,FALSE,INC,tot,2.927833,2017,N
SLV,2011-2016,FALSE,INC,m50,4.123668,2017,N
SLV,2011-2016,FALSE,INC,premium,1.153055,2017,N
SLV,2012-2017,FALSE,INC,b40,4.160044,2017,N
SLV,2012-2017,FALSE,INC,tot,2.307763,2017,N
SLV,2012-2017,FALSE,INC,m50,3.676944,2017,N
SLV,2012-2017,FALSE,INC,premium,1.852281,2017,N
SLV,2013-2018,FALSE,INC,b40,3.926028,2017,N
SLV,2013-2018,FALSE,INC,tot,1.791785,2017,N
SLV,2013-2018,FALSE,INC,m50,3.524288,2017,N
SLV,2013-2018,FALSE,INC,premium,2.134242,2017,N
SLV,2014-2019,FALSE,INC,b40,5.544769,2017,N
SLV,2014-2019,FALSE,INC,tot,4.024045,2017,N
SLV,2014-2019,FALSE,INC,m50,5.035274,2017,N
SLV,2014-2019,FALSE,INC,premium,1.520723,2017,N
SLV,2016-2021,FALSE,INC,b40,3.356983,2017,N
SLV,2016-2021,FALSE,INC,tot,3.376946,2017,N
SLV,2016-2021,FALSE,INC,m50,4.119534,2017,N
SLV,2016-2021,FALSE,INC,premium,-.0199623,2017,N
SLV,2017-2022,FALSE,INC,b40,2.510355,2017,N
SLV,2017-2022,FALSE,INC,tot,3.427095,2017,N
SLV,2017-2022,FALSE,INC,m50,3.711125,2017,N
SLV,2017-2022,FALSE,INC,premium,-.9167397,2017,N
SRB,2007-2010,FALSE,CONS,b40,-1.553128,2017,N
SRB,2007-2010,FALSE,CONS,tot,-.996459,2017,N
SRB,2007-2010,FALSE,CONS,m50,-1.026574,2017,N
SRB,2007-2010,FALSE,CONS,premium,-.5566685,2017,N
SRB,2008-2013,FALSE,CONS,b40,-1.982438,2017,N
SRB,2008-2013,FALSE,CONS,tot,-1.136755,2017,N
SRB,2008-2013,FALSE,CONS,m50,-1.121083,2017,N
SRB,2008-2013,FALSE,CONS,premium,-.8456823,2017,N
SRB,2012-2014,FALSE,INC,b40,-7.26313,2017,N
SRB,2012-2014,FALSE,INC,tot,-4.297843,2017,N
SRB,2012-2014,FALSE,INC,m50,-3.049834,2017,N
SRB,2012-2014,FALSE,INC,premium,-2.965287,2017,N
SRB,2012-2015,FALSE,INC,b40,-4.107562,2017,N
SRB,2012-2015,FALSE,INC,tot,-2.115205,2017,N
SRB,2012-2015,FALSE,INC,m50,-1.909286,2017,N
SRB,2012-2015,FALSE,INC,premium,-1.992357,2017,N
SRB,2013-2017,FALSE,INC,b40,3.892634,2017,N
SRB,2013-2017,FALSE,INC,tot,1.48345,2017,N
SRB,2013-2017,FALSE,INC,m50,2.829875,2017,N
SRB,2013-2017,FALSE,INC,premium,2.409184,2017,N
SRB,2015-2020,FALSE,INC,b40,13.39545,2017,N
SRB,2015-2020,FALSE,INC,tot,7.628683,2017,N
SRB,2015-2020,FALSE,INC,m50,8.330234,2017,N
SRB,2015-2020,FALSE,INC,premium,5.766771,2017,N
SRB,2016-2021,FALSE,INC,b40,13.04061,2017,N
SRB,2016-2021,FALSE,INC,tot,7.837601,2017,N
SRB,2016-2021,FALSE,INC,m50,7.827481,2017,N
SRB,2016-2021,FALSE,INC,premium,5.203013,2017,N
SVK,2006-2011,FALSE,INC,b40,3.160527,2017,N
SVK,2006-2011,FALSE,INC,tot,4.012383,2017,N
SVK,2006-2011,FALSE,INC,m50,4.213499,2017,N
SVK,2006-2011,FALSE,INC,premium,-.8518562,2017,N
SVK,2007-2012,FALSE,INC,b40,.3837815,2017,N
SVK,2007-2012,FALSE,INC,tot,1.51456,2017,N
SVK,2007-2012,FALSE,INC,m50,1.708113,2017,N
SVK,2007-2012,FALSE,INC,premium,-1.130779,2017,N
SVK,2009-2014,FALSE,INC,b40,-.4060835,2017,N
SVK,2009-2014,FALSE,INC,tot,-.5106369,2017,N
SVK,2009-2014,FALSE,INC,m50,.3888085,2017,N
SVK,2009-2014,FALSE,INC,premium,.1045534,2017,N
SVK,2010-2015,FALSE,INC,b40,-.6217546,2017,N
SVK,2010-2015,FALSE,INC,tot,-.6111374,2017,N
SVK,2010-2015,FALSE,INC,m50,-.0640287,2017,N
SVK,2010-2015,FALSE,INC,premium,-.0106171,2017,N
SVK,2011-2016,FALSE,INC,b40,-.5766743,2017,N
SVK,2011-2016,FALSE,INC,tot,-1.084829,2017,N
SVK,2011-2016,FALSE,INC,m50,-.517516,2017,N
SVK,2011-2016,FALSE,INC,premium,.5081544,2017,N
SVK,2013-2018,FALSE,INC,b40,3.312701,2017,N
SVK,2013-2018,FALSE,INC,tot,1.90449,2017,N
SVK,2013-2018,FALSE,INC,m50,2.442962,2017,N
SVK,2013-2018,FALSE,INC,premium,1.408211,2017,N
SVK,2014-2019,FALSE,INC,b40,4.473977,2017,N
SVK,2014-2019,FALSE,INC,tot,2.904523,2017,N
SVK,2014-2019,FALSE,INC,m50,2.987809,2017,N
SVK,2014-2019,FALSE,INC,premium,1.569454,2017,N
SVK,2016-2020,FALSE,INC,b40,2.21612,2017,N
SVK,2016-2020,FALSE,INC,tot,1.808468,2017,N
SVK,2016-2020,FALSE,INC,m50,1.920063,2017,N
SVK,2016-2020,FALSE,INC,premium,.4076518,2017,N
SVN,2006-2011,FALSE,INC,b40,1.481203,2017,N
SVN,2006-2011,FALSE,INC,tot,1.623711,2017,N
SVN,2006-2011,FALSE,INC,m50,1.644881,2017,N
SVN,2006-2011,FALSE,INC,premium,-.1425083,2017,N
SVN,2007-2012,FALSE,INC,b40,-.8221744,2017,N
SVN,2007-2012,FALSE,INC,tot,-.26618,2017,N
SVN,2007-2012,FALSE,INC,m50,-.326369,2017,N
SVN,2007-2012,FALSE,INC,premium,-.5559944,2017,N
SVN,2009-2014,FALSE,INC,b40,-.9512674,2017,N
SVN,2009-2014,FALSE,INC,tot,-.5982145,2017,N
SVN,2009-2014,FALSE,INC,m50,-.6201936,2017,N
SVN,2009-2014,FALSE,INC,premium,-.3530529,2017,N
SVN,2010-2015,FALSE,INC,b40,-.7734974,2017,N
