xyzdmxyzcountry,xyzdmxyzyearrange,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzdistribution,xyzdpxyzsi_spr_pcap_zg,xyzdcxyzpppyear,xyzdmxyzcoverage,survey_coverage
MEX,2008-2012,FALSE,INC,b40,2.359727,2017,N,N
MEX,2008-2012,FALSE,INC,premium,1.87683,2017,N,N
MEX,2008-2012,FALSE,INC,premium,1.876738,2021,N,N
MEX,2010-2014,FALSE,INC,tot,.6131148,2017,N,N
MEX,2010-2014,FALSE,INC,premium,-.062319,2021,N,N
MEX,2010-2014,FALSE,INC,m50,-.3415851,2017,N,N
MEX,2010-2014,FALSE,INC,b40,.5507721,2021,N,N
MEX,2010-2014,FALSE,INC,b40,.550795,2017,N,N
MEX,2010-2014,FALSE,INC,tot,.6130911,2021,N,N
MEX,2010-2014,FALSE,INC,m50,-.3415845,2021,N,N
MEX,2010-2014,FALSE,INC,premium,-.0623198,2017,N,N
MEX,2016-2022,FALSE,INC,b40,3.64149,2017,N,N
MEX,2016-2020,FALSE,INC,tot,-.7160557,2017,N,N
MEX,2016-2020,FALSE,INC,m50,.6088087,2017,N,N
MEX,2016-2022,FALSE,INC,m50,3.173814,2017,N,N
MEX,2016-2020,FALSE,INC,premium,1.411014,2017,N,N
MEX,2016-2020,FALSE,INC,m50,.6088167,2021,N,N
MEX,2016-2022,FALSE,INC,tot,1.952233,2021,N,N
MEX,2016-2022,FALSE,INC,premium,1.689252,2017,N,N
MEX,2016-2020,FALSE,INC,tot,-.7160623,2021,N,N
MEX,2016-2022,FALSE,INC,tot,1.952238,2017,N,N
MEX,2016-2020,FALSE,INC,b40,.6949582,2017,N,N
MEX,2016-2020,FALSE,INC,b40,.6949823,2021,N,N
MEX,2016-2022,FALSE,INC,premium,1.689263,2021,N,N
MEX,2016-2020,FALSE,INC,premium,1.411045,2021,N,N
MEX,2016-2022,FALSE,INC,b40,3.641496,2021,N,N
MEX,2016-2022,FALSE,INC,m50,3.17381,2021,N,N
MEX,2020-2024,FALSE,INC,tot,6.751343,2017,N,N
MEX,2020-2024,FALSE,INC,premium,1.508347,2017,N,N
MEX,2020-2024,FALSE,INC,premium,1.50832,2021,N,N
MEX,2020-2024,FALSE,INC,b40,8.25969,2017,N,N
MEX,2020-2024,FALSE,INC,b40,8.259665,2021,N,N
MEX,2020-2024,FALSE,INC,m50,7.729076,2021,N,N
MEX,2020-2024,FALSE,INC,tot,6.751346,2021,N,N
MEX,2020-2024,FALSE,INC,m50,7.729082,2017,N,N
MKD,2009-2014,FALSE,INC,b40,6.71984,2017,N,N
MKD,2009-2014,FALSE,INC,premium,4.670233,2021,N,N
MKD,2009-2014,FALSE,INC,tot,2.04962,2017,N,N
MKD,2009-2014,FALSE,INC,m50,3.79296,2021,N,N
MKD,2009-2014,FALSE,INC,premium,4.67022,2017,N,N
MKD,2009-2014,FALSE,INC,b40,6.719871,2021,N,N
MKD,2009-2014,FALSE,INC,m50,3.792957,2017,N,N
MKD,2009-2014,FALSE,INC,tot,2.049638,2021,N,N
MKD,2010-2014,FALSE,INC,tot,2.566428,2021,N,N
MKD,2010-2014,FALSE,INC,tot,2.565932,2017,N,N
MKD,2010-2014,FALSE,INC,m50,2.878564,2017,N,N
MKD,2010-2014,FALSE,INC,b40,7.506652,2017,N,N
MKD,2010-2015,FALSE,INC,b40,6.415234,2017,N,N
MKD,2010-2015,FALSE,INC,tot,2.920028,2017,N,N
MKD,2010-2014,FALSE,INC,premium,4.94072,2017,N,N
MKD,2010-2015,FALSE,INC,m50,3.326355,2021,N,N
MKD,2010-2014,FALSE,INC,b40,7.51014,2021,N,N
MKD,2010-2014,FALSE,INC,premium,4.943712,2021,N,N
MKD,2010-2015,FALSE,INC,b40,6.417922,2021,N,N
MKD,2010-2015,FALSE,INC,premium,3.495205,2017,N,N
MKD,2010-2015,FALSE,INC,tot,2.920406,2021,N,N
MKD,2010-2015,FALSE,INC,premium,3.497517,2021,N,N
MKD,2010-2014,FALSE,INC,m50,2.878559,2021,N,N
MKD,2010-2015,FALSE,INC,m50,3.32637,2017,N,N
MKD,2012-2017,FALSE,INC,m50,5.611835,2017,N,N
MKD,2012-2017,FALSE,INC,b40,6.527988,2017,N,N
MKD,2012-2017,FALSE,INC,m50,5.61183,2021,N,N
MKD,2012-2017,FALSE,INC,tot,4.171098,2017,N,N
MKD,2012-2017,FALSE,INC,premium,2.35689,2017,N,N
MKD,2012-2017,FALSE,INC,premium,2.357054,2021,N,N
MKD,2012-2017,FALSE,INC,b40,6.528176,2021,N,N
MKD,2012-2017,FALSE,INC,tot,4.171122,2021,N,N
MKD,2013-2018,FALSE,INC,tot,4.714005,2021,N,N
MKD,2013-2018,FALSE,INC,tot,4.713984,2017,N,N
MKD,2013-2018,FALSE,INC,m50,6.239863,2021,N,N
MKD,2013-2018,FALSE,INC,premium,1.534878,2017,N,N
MKD,2013-2018,FALSE,INC,m50,6.239859,2017,N,N
MKD,2013-2018,FALSE,INC,b40,6.248983,2021,N,N
MKD,2013-2018,FALSE,INC,premium,1.534978,2021,N,N
MKD,2013-2018,FALSE,INC,b40,6.248862,2017,N,N
MKD,2014-2019,FALSE,INC,premium,.5158329,2017,N,N
MKD,2014-2019,FALSE,INC,premium,.5159416,2021,N,N
MKD,2014-2019,FALSE,INC,m50,6.350053,2017,N,N
MKD,2014-2019,FALSE,INC,b40,5.76503,2017,N,N
MKD,2014-2019,FALSE,INC,tot,5.249221,2021,N,N
MKD,2014-2019,FALSE,INC,tot,5.249197,2017,N,N
MKD,2014-2019,FALSE,INC,m50,6.35005,2021,N,N
MKD,2014-2019,FALSE,INC,b40,5.765163,2021,N,N
MLI,2006-2009,FALSE,CONS,m50,.6227267,2021,N,N
MLI,2006-2009,FALSE,CONS,tot,-1.484845,2017,N,N
MLI,2006-2009,FALSE,CONS,b40,2.497248,2021,N,N
MLI,2006-2009,FALSE,CONS,b40,2.497232,2017,N,N
MLI,2006-2009,FALSE,CONS,m50,.6227258,2017,N,N
MLI,2006-2009,FALSE,CONS,premium,3.982077,2017,N,N
MLI,2006-2009,FALSE,CONS,premium,3.982077,2021,N,N
MLI,2006-2009,FALSE,CONS,tot,-1.484829,2021,N,N
MLI,2018-2021,FALSE,CONS,b40,-3.326914,2021,N,N
MLI,2018-2021,FALSE,CONS,premium,.6631019,2021,N,N
MLI,2018-2021,FALSE,CONS,premium,.6631079,2017,N,N
MLI,2018-2021,FALSE,CONS,tot,-3.990016,2017,N,N
MLI,2018-2021,FALSE,CONS,b40,-3.326908,2017,N,N
MLI,2018-2021,FALSE,CONS,tot,-3.990016,2021,N,N
MLI,2018-2021,FALSE,CONS,m50,-3.85911,2017,N,N
MLI,2018-2021,FALSE,CONS,m50,-3.859104,2021,N,N
MLT,2009-2014,FALSE,INC,b40,4.305357,2021,N,N
MLT,2009-2014,FALSE,INC,premium,.692673,2021,N,N
MLT,2009-2014,FALSE,INC,m50,3.945058,2017,N,N
MLT,2009-2014,FALSE,INC,tot,3.612691,2017,N,N
MLT,2009-2014,FALSE,INC,b40,4.305363,2017,N,N
MLT,2009-2014,FALSE,INC,premium,.6926723,2017,N,N
MLT,2009-2014,FALSE,INC,m50,3.94506,2021,N,N
MLT,2009-2014,FALSE,INC,tot,3.612684,2021,N,N
MLT,2010-2015,FALSE,INC,premium,.0276968,2021,N,N
MLT,2010-2015,FALSE,INC,premium,.0277119,2017,N,N
MLT,2010-2015,FALSE,INC,tot,3.453616,2017,N,N
MLT,2010-2015,FALSE,INC,tot,3.453616,2021,N,N
MLT,2010-2015,FALSE,INC,b40,3.481313,2021,N,N
MLT,2010-2015,FALSE,INC,b40,3.481328,2017,N,N
MLT,2010-2015,FALSE,INC,m50,3.116495,2017,N,N
MLT,2010-2015,FALSE,INC,m50,3.116501,2021,N,N
MLT,2012-2017,FALSE,INC,tot,3.721845,2017,N,N
MLT,2012-2017,FALSE,INC,premium,.0224905,2021,N,N
MLT,2012-2017,FALSE,INC,m50,3.920962,2017,N,N
MLT,2012-2017,FALSE,INC,b40,3.744324,2017,N,N
MLT,2012-2017,FALSE,INC,premium,.0224793,2017,N,N
MLT,2012-2017,FALSE,INC,b40,3.744332,2021,N,N
MLT,2012-2017,FALSE,INC,m50,3.920963,2021,N,N
MLT,2012-2017,FALSE,INC,tot,3.721842,2021,N,N
MLT,2013-2018,FALSE,INC,premium,-.0533917,2017,N,N
MLT,2013-2018,FALSE,INC,m50,3.285372,2017,N,N
MLT,2013-2018,FALSE,INC,b40,3.097039,2021,N,N
MLT,2013-2018,FALSE,INC,tot,3.150427,2021,N,N
MLT,2013-2018,FALSE,INC,premium,-.0533876,2021,N,N
MLT,2013-2018,FALSE,INC,m50,3.285375,2021,N,N
MLT,2013-2018,FALSE,INC,b40,3.097035,2017,N,N
MLT,2013-2018,FALSE,INC,tot,3.150426,2017,N,N
MLT,2014-2019,FALSE,INC,tot,3.736068,2017,N,N
MLT,2014-2019,FALSE,INC,m50,2.764006,2021,N,N
MLT,2014-2019,FALSE,INC,premium,-.8120978,2017,N,N
MLT,2014-2019,FALSE,INC,m50,2.764005,2017,N,N
MLT,2014-2019,FALSE,INC,b40,2.92397,2017,N,N
MLT,2014-2019,FALSE,INC,tot,3.736071,2021,N,N
MLT,2014-2019,FALSE,INC,b40,2.923973,2021,N,N
MLT,2014-2019,FALSE,INC,premium,-.812098,2021,N,N
MLT,2015-2020,FALSE,INC,m50,3.99937,2017,N,N
MLT,2015-2020,FALSE,INC,premium,-.8608997,2017,N,N
MLT,2015-2020,FALSE,INC,tot,4.546844,2021,N,N
MLT,2015-2020,FALSE,INC,b40,3.685949,2021,N,N
MLT,2015-2020,FALSE,INC,b40,3.685942,2017,N,N
MLT,2015-2020,FALSE,INC,tot,4.546842,2017,N,N
MLT,2015-2020,FALSE,INC,m50,3.999365,2021,N,N
MLT,2015-2020,FALSE,INC,premium,-.8608952,2021,N,N
MLT,2017-2022,FALSE,INC,m50,2.882881,2017,N,N
MLT,2017-2022,FALSE,INC,tot,4.42258,2017,N,N
MLT,2017-2022,FALSE,INC,m50,2.882879,2021,N,N
MLT,2017-2022,FALSE,INC,b40,2.085022,2017,N,N
MLT,2017-2022,FALSE,INC,premium,-2.337558,2017,N,N
MLT,2017-2022,FALSE,INC,premium,-2.337567,2021,N,N
MLT,2017-2022,FALSE,INC,b40,2.085017,2021,N,N
MLT,2017-2022,FALSE,INC,tot,4.422585,2021,N,N
MLT,2018-2023,FALSE,INC,premium,-1.52348,2021,N,N
MLT,2018-2023,FALSE,INC,b40,2.267251,2021,N,N
MLT,2018-2023,FALSE,INC,tot,3.790729,2017,N,N
MLT,2018-2023,FALSE,INC,premium,-1.523482,2017,N,N
MLT,2018-2023,FALSE,INC,m50,3.285681,2021,N,N
MLT,2018-2023,FALSE,INC,m50,3.285677,2017,N,N
MLT,2018-2023,FALSE,INC,tot,3.79073,2021,N,N
MLT,2018-2023,FALSE,INC,b40,2.267247,2017,N,N
MMR,2015-2017,FALSE,CONS,premium,8.181879,2017,N,N
MMR,2015-2017,FALSE,CONS,tot,1.278207,2017,N,N
MMR,2015-2017,FALSE,CONS,m50,7.117624,2021,N,N
MMR,2015-2017,FALSE,CONS,b40,9.460087,2017,N,N
MMR,2015-2017,FALSE,CONS,b40,9.460082,2021,N,N
MMR,2015-2017,FALSE,CONS,tot,1.278209,2021,N,N
MMR,2015-2017,FALSE,CONS,m50,7.117609,2017,N,N
MMR,2015-2017,FALSE,CONS,premium,8.181873,2021,N,N
MNE,2006-2011,FALSE,CONS,tot,2.467591,2017,N,N
MNE,2006-2011,FALSE,CONS,premium,-.0265684,2021,N,N
MNE,2006-2011,FALSE,CONS,b40,2.44102,2017,N,N
MNE,2006-2011,FALSE,CONS,tot,2.467588,2021,N,N
MNE,2006-2011,FALSE,CONS,premium,-.0265708,2017,N,N
MNE,2006-2011,FALSE,CONS,m50,2.392785,2017,N,N
MNE,2006-2011,FALSE,CONS,b40,2.44102,2021,N,N
MNE,2006-2011,FALSE,CONS,m50,2.392782,2021,N,N
MNE,2008-2013,FALSE,CONS,m50,-3.962957,2021,N,N
MNE,2008-2013,FALSE,CONS,m50,-3.962959,2017,N,N
MNE,2008-2013,FALSE,CONS,tot,-3.5916,2021,N,N
MNE,2008-2013,FALSE,CONS,premium,-1.228687,2021,N,N
MNE,2008-2013,FALSE,CONS,tot,-3.591595,2017,N,N
MNE,2008-2013,FALSE,CONS,premium,-1.228691,2017,N,N
MNE,2008-2013,FALSE,CONS,b40,-4.820287,2021,N,N
MNE,2008-2013,FALSE,CONS,b40,-4.820286,2017,N,N
MNE,2009-2014,FALSE,CONS,m50,-2.485539,2021,N,N
MNE,2009-2014,FALSE,CONS,b40,-2.728395,2017,N,N
MNE,2009-2014,FALSE,CONS,b40,-2.728392,2021,N,N
MNE,2009-2014,FALSE,CONS,premium,-.4632056,2021,N,N
MNE,2009-2014,FALSE,CONS,tot,-2.265184,2017,N,N
MNE,2009-2014,FALSE,CONS,premium,-.4632106,2017,N,N
MNE,2009-2014,FALSE,CONS,tot,-2.265186,2021,N,N
MNE,2009-2014,FALSE,CONS,m50,-2.485541,2017,N,N
MNE,2012-2015,FALSE,INC,premium,3.387537,2021,N,N
MNE,2012-2016,FALSE,INC,m50,4.38234,2021,N,N
MNE,2012-2015,FALSE,INC,b40,4.741411,2017,N,N
MNE,2012-2016,FALSE,INC,tot,3.275158,2017,N,N
MNE,2012-2016,FALSE,INC,premium,3.436693,2017,N,N
MNE,2012-2015,FALSE,INC,m50,2.702126,2021,N,N
MNE,2012-2015,FALSE,INC,tot,1.353405,2017,N,N
MNE,2012-2016,FALSE,INC,m50,4.38234,2017,N,N
MNE,2012-2016,FALSE,INC,premium,3.436885,2021,N,N
MNE,2012-2016,FALSE,INC,b40,6.71208,2021,N,N
MNE,2012-2015,FALSE,INC,tot,1.353316,2021,N,N
MNE,2012-2015,FALSE,INC,b40,4.740853,2021,N,N
MNE,2012-2015,FALSE,INC,premium,3.388006,2017,N,N
MNE,2012-2016,FALSE,INC,tot,3.275195,2021,N,N
MNE,2012-2015,FALSE,INC,m50,2.702114,2017,N,N
MNE,2012-2016,FALSE,INC,b40,6.711851,2017,N,N
MNE,2013-2018,FALSE,INC,tot,1.913105,2017,N,N
MNE,2013-2018,FALSE,INC,premium,1.593096,2017,N,N
MNE,2013-2018,FALSE,INC,tot,1.913134,2021,N,N
MNE,2013-2018,FALSE,INC,b40,3.506307,2021,N,N
MNE,2013-2018,FALSE,INC,premium,1.593172,2021,N,N
MNE,2013-2018,FALSE,INC,m50,3.13389,2021,N,N
MNE,2013-2018,FALSE,INC,b40,3.506201,2017,N,N
MNE,2013-2018,FALSE,INC,m50,3.133898,2017,N,N
MNE,2016-2021,FALSE,INC,b40,3.673192,2021,N,N
MNE,2016-2021,FALSE,INC,m50,2.285773,2017,N,N
MNE,2016-2021,FALSE,INC,premium,2.367087,2017,N,N
MNE,2016-2021,FALSE,INC,tot,1.306437,2017,N,N
MNE,2016-2021,FALSE,INC,b40,3.673523,2017,N,N
MNE,2016-2021,FALSE,INC,m50,2.28578,2021,N,N
MNE,2016-2021,FALSE,INC,tot,1.306395,2021,N,N
MNE,2016-2021,FALSE,INC,premium,2.366797,2021,N,N
MNG,2010-2014,FALSE,CONS,premium,.9736075,2021,N,N
MNG,2010-2016,FALSE,CONS,premium,.4332782,2021,N,N
MNG,2010-2014,FALSE,CONS,m50,7.542996,2017,N,N
MNG,2010-2016,FALSE,CONS,tot,1.488424,2017,N,N
MNG,2010-2014,FALSE,CONS,b40,8.167111,2017,N,N
MNG,2010-2016,FALSE,CONS,tot,1.48843,2021,N,N
MNG,2010-2014,FALSE,CONS,tot,7.193514,2017,N,N
MNG,2010-2014,FALSE,CONS,premium,.973597,2017,N,N
MNG,2010-2016,FALSE,CONS,premium,.4332846,2017,N,N
MNG,2010-2016,FALSE,CONS,b40,1.921708,2021,N,N
MNG,2010-2014,FALSE,CONS,m50,7.543006,2021,N,N
MNG,2010-2016,FALSE,CONS,m50,1.726239,2021,N,N
MNG,2010-2014,FALSE,CONS,b40,8.167109,2021,N,N
MNG,2010-2016,FALSE,CONS,b40,1.921709,2017,N,N
MNG,2010-2014,FALSE,CONS,tot,7.193502,2021,N,N
MNG,2010-2016,FALSE,CONS,m50,1.726239,2017,N,N
MNG,2011-2018,FALSE,CONS,premium,.3344483,2021,N,N
MNG,2011-2016,FALSE,CONS,m50,.582542,2017,N,N
MNG,2011-2016,FALSE,CONS,b40,.5638988,2017,N,N
MNG,2011-2016,FALSE,CONS,tot,-.1465925,2021,N,N
MNG,2011-2018,FALSE,CONS,b40,1.108235,2017,N,N
MNG,2011-2018,FALSE,CONS,m50,1.124494,2017,N,N
MNG,2011-2016,FALSE,CONS,b40,.5638983,2021,N,N
MNG,2011-2018,FALSE,CONS,premium,.3344474,2017,N,N
MNG,2011-2018,FALSE,CONS,tot,.7737871,2017,N,N
MNG,2011-2016,FALSE,CONS,tot,-.1465992,2017,N,N
MNG,2011-2016,FALSE,CONS,m50,.5825429,2021,N,N
MNG,2011-2018,FALSE,CONS,b40,1.108235,2021,N,N
MNG,2011-2018,FALSE,CONS,tot,.7737862,2021,N,N
MNG,2011-2016,FALSE,CONS,premium,.710498,2017,N,N
MNG,2011-2018,FALSE,CONS,m50,1.124493,2021,N,N
MNG,2011-2016,FALSE,CONS,premium,.7104908,2021,N,N
MNG,2014-2018,FALSE,CONS,tot,-3.147466,2021,N,N
MNG,2014-2018,FALSE,CONS,premium,-.5520182,2021,N,N
MNG,2014-2018,FALSE,CONS,b40,-3.699486,2017,N,N
MNG,2014-2018,FALSE,CONS,premium,-.5520096,2017,N,N
MNG,2014-2018,FALSE,CONS,m50,-3.414323,2017,N,N
MNG,2014-2018,FALSE,CONS,b40,-3.699484,2021,N,N
MNG,2014-2018,FALSE,CONS,tot,-3.147476,2017,N,N
MNG,2014-2018,FALSE,CONS,m50,-3.414335,2021,N,N
MNG,2016-2018,FALSE,CONS,tot,3.11204,2017,N,N
MNG,2016-2018,FALSE,CONS,premium,-.6300404,2017,N,N
MNG,2016-2018,FALSE,CONS,m50,2.49218,2021,N,N
MNG,2016-2018,FALSE,CONS,m50,2.492184,2017,N,N
MNG,2016-2018,FALSE,CONS,b40,2.482001,2021,N,N
MNG,2016-2018,FALSE,CONS,b40,2.481999,2017,N,N
MNG,2016-2018,FALSE,CONS,tot,3.112019,2021,N,N
MNG,2016-2018,FALSE,CONS,premium,-.6300187,2021,N,N
MOZ,2002-2008,FALSE,CONS,premium,-.0088911,2017,N,N
MOZ,2002-2008,FALSE,CONS,m50,3.860577,2017,N,N
MOZ,2002-2008,FALSE,CONS,m50,3.860577,2021,N,N
MOZ,2002-2008,FALSE,CONS,tot,3.002226,2017,N,N
MOZ,2002-2008,FALSE,CONS,b40,2.993335,2017,N,N
MOZ,2002-2008,FALSE,CONS,b40,2.993062,2021,N,N
MOZ,2002-2008,FALSE,CONS,tot,3.002177,2021,N,N
MOZ,2002-2008,FALSE,CONS,premium,-.0091147,2021,N,N
MOZ,2008-2014,FALSE,CONS,b40,1.488172,2017,N,N
MOZ,2008-2014,FALSE,CONS,premium,-3.86235,2017,N,N
MOZ,2008-2014,FALSE,CONS,tot,5.350084,2021,N,N
MOZ,2008-2014,FALSE,CONS,b40,1.485849,2021,N,N
MOZ,2008-2014,FALSE,CONS,m50,1.758636,2021,N,N
MOZ,2008-2014,FALSE,CONS,premium,-3.864236,2021,N,N
MOZ,2008-2014,FALSE,CONS,tot,5.350522,2017,N,N
MOZ,2008-2014,FALSE,CONS,m50,1.758634,2017,N,N
MOZ,2014-2019,FALSE,CONS,premium,1.170772,2017,N,N
MOZ,2014-2019,FALSE,CONS,m50,-3.575017,2017,N,N
MOZ,2014-2019,FALSE,CONS,b40,-3.881248,2017,N,N
MOZ,2014-2019,FALSE,CONS,tot,-5.05202,2017,N,N
MOZ,2014-2019,FALSE,CONS,tot,-5.05126,2021,N,N
MOZ,2014-2019,FALSE,CONS,premium,1.175877,2021,N,N
MOZ,2014-2019,FALSE,CONS,m50,-3.57501,2021,N,N
MOZ,2014-2019,FALSE,CONS,b40,-3.875383,2021,N,N
MOZ,2019-2022,FALSE,CONS,tot,.3000557,2017,N,N
MOZ,2019-2022,FALSE,CONS,b40,2.238284,2021,N,N
MOZ,2019-2022,FALSE,CONS,tot,.299458,2021,N,N
MOZ,2019-2022,FALSE,CONS,b40,2.243905,2017,N,N
MOZ,2019-2022,FALSE,CONS,premium,1.943849,2017,N,N
MOZ,2019-2022,FALSE,CONS,m50,1.243451,2021,N,N
MOZ,2019-2022,FALSE,CONS,m50,1.243479,2017,N,N
MOZ,2019-2022,FALSE,CONS,premium,1.938826,2021,N,N
MRT,2008-2014,FALSE,CONS,m50,2.100183,2021,N,N
MRT,2008-2014,FALSE,CONS,premium,1.792469,2021,N,N
MRT,2008-2014,FALSE,CONS,premium,1.792466,2017,N,N
MRT,2008-2014,FALSE,CONS,tot,1.562281,2021,N,N
MRT,2008-2014,FALSE,CONS,tot,1.56228,2017,N,N
MRT,2008-2014,FALSE,CONS,b40,3.354746,2017,N,N
MRT,2008-2014,FALSE,CONS,m50,2.100184,2017,N,N
MRT,2008-2014,FALSE,CONS,b40,3.354749,2021,N,N
MRT,2014-2019,FALSE,CONS,premium,.3981208,2017,N,N
MRT,2014-2019,FALSE,CONS,m50,-.0767338,2017,N,N
MRT,2014-2019,FALSE,CONS,b40,.3135554,2021,N,N
MRT,2014-2019,FALSE,CONS,premium,.3981139,2021,N,N
MRT,2014-2019,FALSE,CONS,tot,-.0845568,2017,N,N
MRT,2014-2019,FALSE,CONS,tot,-.0845585,2021,N,N
MRT,2014-2019,FALSE,CONS,m50,-.0767323,2021,N,N
MRT,2014-2019,FALSE,CONS,b40,.313564,2017,N,N
MUS,2006-2012,FALSE,CONS,tot,2.320304,2017,N,N
MUS,2006-2012,FALSE,CONS,premium,-1.086196,2017,N,N
MUS,2006-2012,FALSE,CONS,premium,-1.08619,2021,N,N
MUS,2006-2012,FALSE,CONS,b40,1.234108,2017,N,N
MUS,2006-2012,FALSE,CONS,tot,2.320299,2021,N,N
MUS,2006-2012,FALSE,CONS,m50,1.652763,2021,N,N
MUS,2006-2012,FALSE,CONS,m50,1.652756,2017,N,N
MUS,2006-2012,FALSE,CONS,b40,1.234109,2021,N,N
MUS,2012-2017,FALSE,CONS,premium,.698354,2017,N,N
MUS,2012-2017,FALSE,CONS,m50,2.555851,2021,N,N
MUS,2012-2017,FALSE,CONS,premium,.6983428,2021,N,N
MUS,2012-2017,FALSE,CONS,tot,2.015185,2017,N,N
MUS,2012-2017,FALSE,CONS,tot,2.015196,2021,N,N
MUS,2012-2017,FALSE,CONS,b40,2.713538,2021,N,N
MUS,2012-2017,FALSE,CONS,m50,2.555842,2017,N,N
MUS,2012-2017,FALSE,CONS,b40,2.713539,2017,N,N
MWI,2004-2010,FALSE,CONS,b40,-2.205803,2021,N,N
MWI,2004-2010,FALSE,CONS,b40,-2.204348,2017,N,N
MWI,2004-2010,FALSE,CONS,tot,.6427319,2017,N,N
MWI,2004-2010,FALSE,CONS,premium,-2.848316,2021,N,N
MWI,2004-2010,FALSE,CONS,m50,-.7269906,2017,N,N
MWI,2004-2010,FALSE,CONS,premium,-2.84708,2017,N,N
MWI,2004-2010,FALSE,CONS,tot,.6425136,2021,N,N
MWI,2004-2010,FALSE,CONS,m50,-.7269936,2021,N,N
MWI,2010-2016,FALSE,CONS,premium,1.479392,2017,N,N
MWI,2010-2016,FALSE,CONS,b40,3.049417,2021,N,N
MWI,2010-2016,FALSE,CONS,m50,1.399612,2017,N,N
MWI,2010-2016,FALSE,CONS,m50,1.399609,2021,N,N
MWI,2010-2016,FALSE,CONS,tot,1.568643,2021,N,N
MWI,2010-2016,FALSE,CONS,tot,1.568403,2017,N,N
MWI,2010-2016,FALSE,CONS,b40,3.047795,2017,N,N
MWI,2010-2016,FALSE,CONS,premium,1.480773,2021,N,N
MWI,2016-2019,FALSE,CONS,tot,-6.107321,2017,N,N
MWI,2016-2019,FALSE,CONS,b40,-2.955715,2017,N,N
MWI,2016-2019,FALSE,CONS,m50,-2.395981,2021,N,N
MWI,2016-2019,FALSE,CONS,premium,3.151605,2017,N,N
MWI,2016-2019,FALSE,CONS,tot,-6.10735,2021,N,N
MWI,2016-2019,FALSE,CONS,b40,-2.955847,2021,N,N
MWI,2016-2019,FALSE,CONS,premium,3.151504,2021,N,N
MWI,2016-2019,FALSE,CONS,m50,-2.395974,2017,N,N
MYS,2011-2015,FALSE,INC,tot,5.16067,2017,N,N
MYS,2011-2015,FALSE,INC,b40,7.012531,2021,N,N
MYS,2011-2015,FALSE,INC,b40,7.012535,2017,N,N
MYS,2011-2015,FALSE,INC,tot,5.160673,2021,N,N
MYS,2011-2015,FALSE,INC,m50,6.024414,2017,N,N
MYS,2011-2015,FALSE,INC,m50,6.024395,2021,N,N
MYS,2011-2015,FALSE,INC,premium,1.851865,2017,N,N
MYS,2011-2015,FALSE,INC,premium,1.851858,2021,N,N
MYS,2015-2021,FALSE,INC,premium,.1613522,2017,N,N
MYS,2015-2018,FALSE,INC,m50,4.488466,2017,N,N
MYS,2015-2021,FALSE,INC,tot,3.059274,2017,N,N
MYS,2015-2018,FALSE,INC,b40,4.047438,2021,N,N
MYS,2015-2018,FALSE,INC,tot,4.397111,2021,N,N
MYS,2015-2021,FALSE,INC,tot,3.059273,2021,N,N
MYS,2015-2021,FALSE,INC,b40,3.220635,2021,N,N
MYS,2015-2021,FALSE,INC,m50,3.260716,2021,N,N
MYS,2015-2021,FALSE,INC,m50,3.260711,2017,N,N
MYS,2015-2018,FALSE,INC,b40,4.047431,2017,N,N
MYS,2015-2021,FALSE,INC,premium,.1613624,2021,N,N
MYS,2015-2018,FALSE,INC,tot,4.397114,2017,N,N
MYS,2015-2018,FALSE,INC,premium,-.3496733,2021,N,N
MYS,2015-2018,FALSE,INC,m50,4.488486,2021,N,N
MYS,2015-2021,FALSE,INC,b40,3.220626,2017,N,N
MYS,2015-2018,FALSE,INC,premium,-.3496833,2017,N,N
NAM,2003-2009,FALSE,CONS,tot,1.976544,2021,N,N
NAM,2003-2009,FALSE,CONS,premium,1.274156,2017,N,N
NAM,2003-2009,FALSE,CONS,b40,3.250716,2017,N,N
NAM,2003-2009,FALSE,CONS,b40,3.250534,2021,N,N
NAM,2003-2009,FALSE,CONS,m50,3.373112,2021,N,N
NAM,2003-2009,FALSE,CONS,tot,1.97656,2017,N,N
NAM,2003-2009,FALSE,CONS,m50,3.373114,2017,N,N
NAM,2003-2009,FALSE,CONS,premium,1.27399,2021,N,N
NAM,2009-2015,FALSE,CONS,premium,-.9087968,2021,N,N
NAM,2009-2015,FALSE,CONS,premium,-.9087257,2017,N,N
NAM,2009-2015,FALSE,CONS,m50,8.667664,2017,N,N
NAM,2009-2015,FALSE,CONS,tot,6.64303,2021,N,N
NAM,2009-2015,FALSE,CONS,b40,5.734305,2017,N,N
NAM,2009-2015,FALSE,CONS,b40,5.734233,2021,N,N
NAM,2009-2015,FALSE,CONS,tot,6.643031,2017,N,N
NAM,2009-2015,FALSE,CONS,m50,8.667663,2021,N,N
NER,2011-2014,FALSE,CONS,b40,-.0560808,2021,N,N
NER,2011-2014,FALSE,CONS,m50,2.485601,2017,N,N
NER,2011-2014,FALSE,CONS,m50,2.485593,2021,N,N
NER,2011-2014,FALSE,CONS,b40,-.0560876,2017,N,N
NER,2011-2014,FALSE,CONS,premium,-3.317089,2017,N,N
NER,2011-2014,FALSE,CONS,tot,3.261001,2017,N,N
NER,2011-2014,FALSE,CONS,tot,3.260991,2021,N,N
NER,2011-2014,FALSE,CONS,premium,-3.317072,2021,N,N
